epoch,total_loss,species_mse,pinn_loss,elapsed_seconds,epoch_wall_time_s,nfe
5972,0.3694678843021393,0.3694498538970947,1.803058330551721e-05,9169.3821,5.922799,1124
5973,0.37207743525505066,0.37206000089645386,1.7432301319786347e-05,9175.2188,5.836718,1112
5974,0.3694187104701996,0.36940068006515503,1.8035198081634007e-05,9180.8094,5.59064,1088
5975,0.37205326557159424,0.37203583121299744,1.7434858818887733e-05,9186.5519,5.742463,1118
5976,0.3693679869174957,0.36934995651245117,1.8039860151475295e-05,9192.7027,6.15077,1094
5977,0.37200281023979187,0.37198537588119507,1.7438431314076297e-05,9198.5496,5.846899,1118
5978,0.3693043291568756,0.36928629875183105,1.804428393370472e-05,9204.4286,5.879026,1112
5979,0.371913880109787,0.3718964457511902,1.7443790056859143e-05,9210.2769,5.848343,1124
5980,0.36923450231552124,0.3692164421081543,1.8048456695396453e-05,9216.429,6.15202,1106
5981,0.3718314468860626,0.3718140125274658,1.7448714061174542e-05,9223.2968,6.867805,1100
5982,0.3691750466823578,0.36915698647499084,1.8052667655865662e-05,9229.2218,5.925081,1106
5983,0.37179291248321533,0.37177544832229614,1.745183180901222e-05,9235.013,5.791146,1112
5984,0.3691261112689972,0.36910805106163025,1.8057269699056633e-05,9240.9193,5.906296,1124
5985,0.3717596232891083,0.3717421591281891,1.7454651242587715e-05,9246.8967,5.977467,1106
5986,0.36907055974006653,0.3690524995326996,1.8061620721709915e-05,9252.8248,5.928045,1106
5987,0.37169116735458374,0.37167370319366455,1.7458945876569487e-05,9258.7931,5.96832,1100
5988,0.36900442838668823,0.3689863681793213,1.806592808861751e-05,9264.7864,5.993236,1118
5989,0.37160778045654297,0.3715903162956238,1.7464206393924542e-05,9270.6415,5.855144,1130
5990,0.3689403831958771,0.36892232298851013,1.8070255464408547e-05,9276.5626,5.921068,1130
5991,0.3715486228466034,0.3715311586856842,1.74681863427395e-05,9282.4427,5.880128,1130
5992,0.3688875734806061,0.36886951327323914,1.8074821127811447e-05,9288.3983,5.955652,1130
5993,0.3715130090713501,0.3714955449104309,1.7471242244937457e-05,9294.5985,6.200149,1124
5994,0.36883336305618286,0.36881527304649353,1.8079328583553433e-05,9301.0264,6.42788,1106
5995,0.3714519143104553,0.37143445014953613,1.747543501551263e-05,9306.8437,5.817286,1112
5996,0.3687690198421478,0.3687509298324585,1.808347769838292e-05,9312.7965,5.952835,1154
5997,0.3713710904121399,0.3713535964488983,1.748053909977898e-05,9318.6444,5.847875,1118
5998,0.3687046468257904,0.3686865568161011,1.8087741409544833e-05,9324.5037,5.859333,1124
5999,0.371309757232666,0.37129226326942444,1.7484497220721096e-05,9330.4219,5.918223,1106
6000,0.36865001916885376,0.36863192915916443,1.809232162486296e-05,9336.5966,6.174672,1148
6001,0.3712688982486725,0.3712514042854309,1.7487811419414356e-05,9342.3537,5.757105,1100
6002,0.36859914660453796,0.36858105659484863,1.809698915167246e-05,9348.1182,5.764488,1112
6003,0.37122759222984314,0.37121009826660156,1.749136754369829e-05,9353.7888,5.670572,1094
6004,0.36854156851768494,0.3685234785079956,1.810149842640385e-05,9359.5883,5.799527,1124
6005,0.3711549639701843,0.37113747000694275,1.749590228428133e-05,9365.4031,5.81478,1100
6006,0.36847540736198425,0.36845728754997253,1.8105851268046536e-05,9371.2564,5.853299,1130
6007,0.37107372283935547,0.3710562288761139,1.75010682141874e-05,9377.0344,5.778048,1100
6008,0.3684108257293701,0.3683927059173584,1.8110169548890553e-05,9383.9316,6.897203,1142
6009,0.37100619077682495,0.3709886968135834,1.7505479263490997e-05,9389.7521,5.820465,1106
6010,0.368355393409729,0.3683372735977173,1.8114398699253798e-05,9395.7245,5.972411,1130
6011,0.3709739148616791,0.3709564208984375,1.750846058712341e-05,9401.6094,5.884918,1094
6012,0.36830905079841614,0.3682909309864044,1.8119069864042103e-05,9407.748,6.138577,1136
6013,0.3709467053413391,0.37092918157577515,1.751133822835982e-05,9414.3767,6.628731,1100
6014,0.3682534694671631,0.36823534965515137,1.812389564292971e-05,9421.3657,6.988951,1124
6015,0.370866596698761,0.370849072933197,1.7516493244329467e-05,9428.1364,6.770735,1094
6016,0.36818042397499084,0.3681623041629791,1.8127841030946e-05,9434.8621,6.725732,1148
6017,0.37076064944267273,0.37074312567710876,1.7522390407975763e-05,9440.707,5.844858,1118
6018,0.368112713098526,0.3680945932865143,1.8132064724341035e-05,9446.8638,6.156794,1142
6019,0.37070760130882263,0.37069007754325867,1.752617390593514e-05,9452.5894,5.725565,1094
6020,0.3680678904056549,0.3680497407913208,1.8136721337214112e-05,9458.6802,6.090891,1148
6021,0.37070390582084656,0.3706863820552826,1.7527998352306895e-05,9464.3748,5.694549,1100
6022,0.36802294850349426,0.36800479888916016,1.8141407053917646e-05,9470.2864,5.911602,1142
6023,0.37065356969833374,0.3706360459327698,1.753177639329806e-05,9476.1885,5.902135,1136
6024,0.36795666813850403,0.3679385185241699,1.8145623471355066e-05,9482.0426,5.854059,1136
6025,0.3705526292324066,0.37053510546684265,1.753781907609664e-05,9487.9456,5.90299,1130
6026,0.36788511276245117,0.36786696314811707,1.8149854440707713e-05,9493.7977,5.852168,1130
6027,0.37047097086906433,0.370453417301178,1.7543137801112607e-05,9499.6234,5.825671,1124
6028,0.3678278625011444,0.3678097128868103,1.8154312783735804e-05,9505.8602,6.236779,1142
6029,0.3704381585121155,0.3704206049442291,1.7545937225804664e-05,9511.7304,5.870194,1106
6030,0.3677821159362793,0.3677639663219452,1.815898940549232e-05,9517.9018,6.171447,1154
6031,0.3704114556312561,0.37039390206336975,1.7548729374539107e-05,9523.7479,5.846063,1100
6032,0.3677312731742859,0.3677131235599518,1.816351323213894e-05,9529.6722,5.92434,1130
6033,0.37035903334617615,0.3703414797782898,1.7552820281707682e-05,9540.9055,11.233306,1106
6034,0.36766791343688965,0.36764973402023315,1.816800249798689e-05,9550.0855,9.179914,1142
6035,0.37027108669281006,0.3702535331249237,1.7558098988956772e-05,9557.5143,7.428835,1076
6036,0.3675995171070099,0.3675813376903534,1.8172033378505148e-05,9563.932,6.417665,1142
6037,0.3701866567134857,0.37016910314559937,1.7563399524078704e-05,9570.6299,6.697966,1136
6038,0.36753931641578674,0.36752113699913025,1.817640077206306e-05,9576.8611,6.231164,1148
6039,0.3701417148113251,0.3701241612434387,1.7566893802722916e-05,9582.9137,6.052582,1112
6040,0.36749446392059326,0.36747628450393677,1.8181184714194387e-05,9589.0232,6.109504,1148
6041,0.3701341152191162,0.37011653184890747,1.7568936527823098e-05,9596.7549,7.731711,1094
6042,0.3674481213092804,0.3674299418926239,1.8185906810685992e-05,9603.6024,6.847492,1142
6043,0.37007734179496765,0.3700597584247589,1.75729383045109e-05,9612.007,8.404624,1124
6044,0.36738070845603943,0.36736252903938293,1.818992677726783e-05,9618.4947,6.487738,1136
6045,0.3699738085269928,0.36995622515678406,1.7579006453161128e-05,9624.3529,5.858142,1094
6046,0.36730852723121643,0.36729034781455994,1.8193935829913244e-05,9630.7499,6.397011,1148
6047,0.36988821625709534,0.3698706328868866,1.758408143359702e-05,9637.1241,6.374159,1142
6048,0.3672523498535156,0.36723414063453674,1.8198348698206246e-05,9643.2057,6.081636,1136
6049,0.3698614239692688,0.36984384059906006,1.7586775356903672e-05,9649.841,6.63534,1130
6050,0.3672100603580475,0.3671918511390686,1.820321449486073e-05,9656.0217,6.180701,1130
6051,0.36984798312187195,0.3698303997516632,1.7589265553397126e-05,9663.7276,7.705902,1094
6052,0.36716002225875854,0.36714181303977966,1.8207798348157667e-05,9670.1599,6.432244,1160
6053,0.36978211998939514,0.3697645366191864,1.7593896700418554e-05,9678.9522,8.792327,1124
6054,0.3670899271965027,0.3670717179775238,1.8212072973256e-05,9685.4218,6.469643,1172
6055,0.3696750998497009,0.3696574866771698,1.760003578965552e-05,9694.9743,9.552459,1112
6056,0.36701926589012146,0.3670010566711426,1.8215934687759727e-05,9704.0655,9.091235,1130
6057,0.3695991635322571,0.36958155035972595,1.760490886226762e-05,9713.6529,9.587362,1118
6058,0.36696669459342957,0.3669484853744507,1.8220256606582552e-05,9735.028,21.375101,1124
6059,0.36958047747612,0.36956286430358887,1.7607229892746545e-05,9742.2941,7.266065,1178
6060,0.36692583560943604,0.36690759658813477,1.8225366147817113e-05,9748.4601,6.166018,1154
6061,0.36956289410591125,0.3695452809333801,1.760973100317642e-05,9755.088,6.62794,1160
6062,0.3668716251850128,0.36685338616371155,1.8229779016110115e-05,9761.7349,6.646868,1154
6063,0.3694838881492615,0.36946627497673035,1.7614904209040105e-05,9778.2902,16.555264,1130
6064,0.3667983114719391,0.3667800724506378,1.8233704395242967e-05,9790.3041,12.013958,1094
6065,0.36937227845191956,0.3693546652793884,1.7621230654185638e-05,9800.6507,10.346576,1154
6066,0.36673086881637573,0.36671262979507446,1.8237864424008876e-05,9809.5177,8.867027,1136
6067,0.36931517720222473,0.3692975640296936,1.7625314285396598e-05,9815.8306,6.312895,1136
6068,0.3666858971118927,0.36666765809059143,1.824255014071241e-05,9822.0939,6.263329,1160
6069,0.36931443214416504,0.3692968189716339,1.7627198758418672e-05,9829.0337,6.939785,1106
6070,0.36664512753486633,0.36662688851356506,1.824772152758669e-05,9835.8804,6.846699,1124
6071,0.36927875876426697,0.36926111578941345,1.7630489310249686e-05,9843.4709,7.59046,1136
6072,0.36658409237861633,0.36656585335731506,1.8251905203214847e-05,9863.8954,20.424512,1112
6073,0.3691794276237488,0.36916178464889526,1.7636455595493317e-05,9874.4922,10.596838,1142
6074,0.3665103018283844,0.36649203300476074,1.8255926988786086e-05,9884.9836,10.491316,1118
6075,0.36908578872680664,0.3690681457519531,1.764202897902578e-05,9897.6034,12.619837,1094
6076,0.36645200848579407,0.3664337396621704,1.8260121578350663e-05,9912.138,14.534656,1136
6077,0.3690554201602936,0.36903777718544006,1.7645381376496516e-05,9920.5041,8.366053,1136
6078,0.3664076328277588,0.36638936400413513,1.8265061953570694e-05,9931.7836,11.279467,1130
6079,0.3690308630466461,0.3690132200717926,1.7647957065491937e-05,9939.1367,7.353119,1118
6080,0.36635684967041016,0.3663385808467865,1.826960033213254e-05,9957.748,18.611365,1106
6081,0.3689764738082886,0.36895883083343506,1.7651869711698964e-05,9971.3799,13.631826,1130
6082,0.36629676818847656,0.3662784993648529,1.827401138143614e-05,9980.8921,9.512258,1124
6083,0.36889609694480896,0.36887845396995544,1.765705383149907e-05,9993.8996,13.007479,1142
6084,0.3662303686141968,0.3662120997905731,1.827811502153054e-05,10014.6734,20.77377,1148
6085,0.36881351470947266,0.36879584193229675,1.7662345271673985e-05,10031.3761,16.702725,1154
6086,0.3661711812019348,0.36615291237831116,1.828252243285533e-05,10049.9342,18.558069,1136
6087,0.3687683939933777,0.3687507212162018,1.766606146702543e-05,10064.7746,14.840392,1124
6088,0.366122841835022,0.3661045432090759,1.828715903684497e-05,10083.3092,18.534592,1130
6089,0.3687397837638855,0.3687221109867096,1.766885725373868e-05,10101.2312,17.92207,1136
6090,0.3660736382007599,0.36605533957481384,1.8291635569767095e-05,10118.6948,17.463613,1130
6091,0.36869314312934875,0.36867547035217285,1.767258800100535e-05,10137.1803,18.485473,1148
6092,0.36601415276527405,0.365995854139328,1.829581924539525e-05,10153.9137,16.733416,1142
6093,0.3686113655567169,0.368593692779541,1.7677893993095495e-05,10165.9652,12.051451,1142
6094,0.36594757437705994,0.3659292757511139,1.830005567171611e-05,10179.1549,13.189713,1148
6095,0.3685306906700134,0.3685130178928375,1.7682941688690335e-05,10192.4821,13.327181,1130
6096,0.36588922142982483,0.3658709228038788,1.8304413970327005e-05,10210.4327,17.950608,1148
6097,0.36848506331443787,0.36846739053726196,1.768667971191462e-05,10242.3537,31.921056,1160
6098,0.3658420443534851,0.36582374572753906,1.83090287464438e-05,10271.9368,29.583042,1136
6099,0.3684619963169098,0.3684442937374115,1.768931542756036e-05,10293.5346,21.597848,1160
6100,0.3657921254634857,0.3657738268375397,1.83134907274507e-05,10311.852,18.317371,1166
6101,0.36840298771858215,0.36838528513908386,1.7693653717287816e-05,10328.0145,16.162469,1142
6102,0.3657291531562805,0.3657108247280121,1.831766712712124e-05,10342.5446,14.530094,1112
6103,0.3683173954486847,0.3682996928691864,1.7698856026981957e-05,10363.1428,20.598188,1148
6104,0.3656645119190216,0.3656461834907532,1.8321885363548063e-05,10379.3102,16.167454,1166
6105,0.3682495057582855,0.36823180317878723,1.770344897522591e-05,10392.3869,13.07673,1118
6106,0.3656123876571655,0.3655940592288971,1.8326458302908577e-05,10404.4686,12.081705,1124
6107,0.36822518706321716,0.36820748448371887,1.7706446669762954e-05,10418.845,14.376348,1136
6108,0.36556610465049744,0.365547776222229,1.8331298633711413e-05,10428.0741,9.229149,1118
6109,0.3681800067424774,0.3681623041629791,1.770992821548134e-05,10439.1737,11.099558,1136
6110,0.3655093312263489,0.36549100279808044,1.8335500499233603e-05,10450.804,11.630272,1142
6111,0.3681086003780365,0.3680908977985382,1.7714961359160952e-05,10461.206,10.402045,1148
6112,0.3654487133026123,0.36543038487434387,1.8339729649596848e-05,10470.7794,9.573413,1136
6113,0.3680419921875,0.3680242598056793,1.771946881490294e-05,10481.6615,10.882103,1130
6114,0.36538898944854736,0.36537063121795654,1.8344257114222273e-05,10492.5047,10.843173,1148
6115,0.3679797649383545,0.3679620325565338,1.772353243723046e-05,10502.4671,9.962374,1136
6116,0.36533355712890625,0.36531519889831543,1.8348495359532535e-05,10514.2469,11.779833,1148
6117,0.36793383955955505,0.3679161071777344,1.772725227056071e-05,10521.967,7.720095,1160
6118,0.36528337001800537,0.36526501178741455,1.8352851839154027e-05,10528.4698,6.502836,1166
6119,0.36789634823799133,0.36787861585617065,1.7730804756865837e-05,10536.287,7.817119,1130
6120,0.3652307987213135,0.36521244049072266,1.8357601220486686e-05,10543.7745,7.487544,1142
6121,0.3678351044654846,0.36781737208366394,1.7735170331434347e-05,10550.6685,6.893971,1136
6122,0.36516857147216797,0.36515021324157715,1.8361690308665857e-05,10558.8073,8.138865,1148
6123,0.36775416135787964,0.36773642897605896,1.774025622580666e-05,10567.7663,8.95894,1136
6124,0.3651079833507538,0.36508962512016296,1.836585215642117e-05,10576.1616,8.395328,1166
6125,0.3676958978176117,0.367678165435791,1.7744572687661275e-05,10585.0,8.838411,1142
6126,0.3650553524494171,0.3650369942188263,1.837042327679228e-05,10591.7554,6.75537,1172
6127,0.3676580786705017,0.36764031648635864,1.7747772290022112e-05,10597.7079,5.952552,1136
6128,0.365006685256958,0.3649882972240448,1.8375001673121005e-05,10603.746,6.03811,1160
6129,0.36762067675590515,0.3676029145717621,1.7751099221641198e-05,10609.5954,5.849305,1130
6130,0.3649541139602661,0.3649357259273529,1.8379381799604744e-05,10615.4711,5.875717,1136
6131,0.36755800247192383,0.36754024028778076,1.7755683074938133e-05,10621.3536,5.882511,1136
6132,0.3648912310600281,0.36487284302711487,1.838378193497192e-05,10627.4295,6.0759,1166
6133,0.36747121810913086,0.3674534559249878,1.7761039998731576e-05,10633.2346,5.805094,1124
6134,0.36482658982276917,0.36480820178985596,1.838759817474056e-05,10639.25,6.015374,1142
6135,0.367402046918869,0.36738428473472595,1.7765614757081494e-05,10645.2987,6.048761,1160
6136,0.36477386951446533,0.3647554814815521,1.8392027413938195e-05,10651.1916,5.892891,1130
6137,0.36737462878227234,0.3673568665981293,1.776858880475629e-05,10657.1619,5.970301,1142
6138,0.3647328019142151,0.3647144138813019,1.8396685845800675e-05,10662.9589,5.797045,1124
6139,0.36736035346984863,0.36734259128570557,1.7771171769709326e-05,10668.873,5.914013,1136
6140,0.3646816909313202,0.364663302898407,1.8401564375380985e-05,10674.8884,6.015421,1166
6141,0.3672865033149719,0.36726874113082886,1.7775988453649916e-05,10680.7759,5.887517,1136
6142,0.36461374163627625,0.36459532380104065,1.840564436861314e-05,10686.7756,5.99965,1154
6143,0.36718299984931946,0.367165207862854,1.7782276700017974e-05,10692.7928,6.017236,1130
6144,0.364546537399292,0.3645281195640564,1.8409504264127463e-05,10698.8347,6.041954,1160
6145,0.3671168088912964,0.36709901690483093,1.7786693206289783e-05,10704.8328,5.998046,1148
6146,0.3644977807998657,0.3644793629646301,1.841382254497148e-05,10710.9147,6.081949,1172
6147,0.3671063482761383,0.36708855628967285,1.778874866431579e-05,10716.7769,5.862159,1124
6148,0.3644602596759796,0.364441841840744,1.8418673789710738e-05,10722.8695,6.092654,1172
6149,0.36709192395210266,0.3670741319656372,1.779151352820918e-05,10728.7743,5.904775,1130
6150,0.36440664529800415,0.36438822746276855,1.8423268556944095e-05,10734.8935,6.119198,1172
6151,0.3670022785663605,0.366984486579895,1.779690501280129e-05,10740.7851,5.891571,1142
6152,0.364332377910614,0.3643139600753784,1.842740675783716e-05,10746.6772,5.892154,1130
6153,0.3668869733810425,0.366869181394577,1.7803493392420933e-05,10752.6001,5.922894,1136
6154,0.3642674684524536,0.364249050617218,1.8431395801599137e-05,10758.9083,6.30813,1178
6155,0.36684295535087585,0.366825133562088,1.7807094991439953e-05,10764.9552,6.046918,1166
6156,0.3642271161079407,0.3642086684703827,1.843602876760997e-05,10771.0257,6.07051,1160
6157,0.3668506145477295,0.36683279275894165,1.780847378540784e-05,10777.0961,6.070379,1148
6158,0.36418911814689636,0.3641706705093384,1.844072903622873e-05,10783.1002,6.004157,1148
6159,0.366813987493515,0.3667961657047272,1.7812040823628195e-05,10788.9865,5.886234,1130
6160,0.36412492394447327,0.3641064763069153,1.844518556026742e-05,10794.9384,5.951973,1136
6161,0.3666965067386627,0.3666786849498749,1.781884566298686e-05,10800.9163,5.977827,1148
6162,0.36404839158058167,0.3640299439430237,1.844868529587984e-05,10806.8591,5.942791,1142
6163,0.36660048365592957,0.3665826618671417,1.782428807928227e-05,10812.7296,5.870566,1130
6164,0.36399489641189575,0.36397644877433777,1.845302904257551e-05,10818.7635,6.033851,1148
6165,0.3665892481803894,0.36657142639160156,1.7826543626142666e-05,10824.8677,6.104218,1148
6166,0.36396169662475586,0.3639432489871979,1.845813858381007e-05,10831.1174,6.249719,1154
6167,0.3665924668312073,0.36657464504241943,1.782835170160979e-05,10839.0469,7.929451,1160
6168,0.36391377449035645,0.3638952970504761,1.8462851585354656e-05,10845.5486,6.501741,1130
6169,0.36651208996772766,0.3664942681789398,1.783336847438477e-05,10851.5506,6.002037,1142
6170,0.36383917927742004,0.3638207018375397,1.8466320398147218e-05,10857.7474,6.196752,1154
6171,0.3663904368877411,0.36637258529663086,1.7840424334281124e-05,10863.7456,5.998237,1142
6172,0.3637712895870209,0.3637528121471405,1.8470263967174105e-05,10869.9588,6.213156,1178
6173,0.36633819341659546,0.36632034182548523,1.7844231479102746e-05,10875.9444,5.985564,1136
6174,0.3637326955795288,0.36371421813964844,1.8475146134733222e-05,10882.1848,6.240469,1166
6175,0.36635440587997437,0.36633655428886414,1.784544474503491e-05,10888.4733,6.288491,1172
6176,0.36369797587394714,0.3636794984340668,1.8480468497727998e-05,10895.836,7.362647,1136
6177,0.3663245439529419,0.36630669236183167,1.784850246622227e-05,10903.2794,7.443407,1130
6178,0.3636350929737091,0.36361661553382874,1.8484339307178743e-05,10910.6295,7.350182,1172
6179,0.366207480430603,0.3661896288394928,1.785520726116374e-05,10919.3848,8.755279,1148
6180,0.3635551333427429,0.36353665590286255,1.8487842680769973e-05,10925.5175,6.13269,1136
6181,0.3660903573036194,0.36607250571250916,1.786194661690388e-05,10931.4583,5.940793,1136
6182,0.36349648237228394,0.36347800493240356,1.849200634751469e-05,10937.5307,6.072408,1154
6183,0.36607825756073,0.36606040596961975,1.786401480785571e-05,10943.5149,5.984183,1148
6184,0.3634696304798126,0.36345112323760986,1.849716682045255e-05,10949.4482,5.933343,1136
6185,0.3661094605922699,0.36609160900115967,1.7864469555206597e-05,10955.5123,6.064073,1154
6186,0.3634316921234131,0.3634131848812103,1.8502023522160016e-05,10961.7939,6.281627,1172
6187,0.36605098843574524,0.3660331070423126,1.786895518307574e-05,10967.9338,6.139814,1136
6188,0.363357275724411,0.36333876848220825,1.8505723346606828e-05,10973.974,6.040261,1148
6189,0.3659031391143799,0.36588525772094727,1.7877289792522788e-05,10981.1686,7.194577,1130
6190,0.3632759153842926,0.36325740814208984,1.8509359506424516e-05,10987.3617,6.193127,1178
6191,0.3658094108104706,0.36579152941703796,1.7882623069453984e-05,10993.4258,6.064036,1148
6192,0.36322933435440063,0.3632108271121979,1.8513714167056605e-05,10999.7288,6.303031,1166
6193,0.36582791805267334,0.3658100366592407,1.788349800335709e-05,11005.7483,6.019538,1136
6194,0.36320820450782776,0.363189697265625,1.8519029254093766e-05,11011.7459,5.99755,1148
6195,0.3658630847930908,0.3658452033996582,1.788400004443247e-05,11017.7741,6.028227,1142
6196,0.3631640374660492,0.36314550042152405,1.852378591138404e-05,11023.7871,6.013044,1142
6197,0.36577093601226807,0.36575305461883545,1.78898644662695e-05,11029.6924,5.905249,1124
6198,0.36307844519615173,0.3630599081516266,1.852723471529316e-05,11035.783,6.090635,1160
6199,0.3656013309955597,0.3655834197998047,1.7898699297802523e-05,11041.7226,5.939535,1136
6200,0.36299777030944824,0.3629792332649231,1.8530616216594353e-05,11047.8755,6.152933,1160
6201,0.36553266644477844,0.36551475524902344,1.7903221305459738e-05,11053.8317,5.956155,1136
6202,0.36296525597572327,0.3629467189311981,1.8535531125962734e-05,11060.0299,6.198244,1160
6203,0.36558982729911804,0.36557191610336304,1.790269925550092e-05,11066.0096,5.979655,1124
6204,0.36294740438461304,0.3629288673400879,1.8540806195233017e-05,11072.1352,6.125614,1166
6205,0.3656018078327179,0.3655838966369629,1.790419264580123e-05,11078.1092,5.974003,1136
6206,0.36288982629776,0.36287128925323486,1.8545253624324687e-05,11084.222,6.112876,1166
6207,0.36546826362609863,0.36545035243034363,1.7911639588419348e-05,11090.2951,6.07308,1148
6208,0.3627987205982208,0.3627801835536957,1.854860056482721e-05,11096.4001,6.104974,1160
6209,0.36531203985214233,0.36529412865638733,1.791986869648099e-05,11102.3566,5.9565,1142
6210,0.36272695660591125,0.3627083897590637,1.855217487900518e-05,11108.4406,6.084024,1154
6211,0.3652738034725189,0.3652558922767639,1.7923164705280215e-05,11114.7397,6.299046,1148
6212,0.3627017140388489,0.36268314719200134,1.8556947907200083e-05,11120.9391,6.199378,1160
6213,0.3653394281864166,0.3653215169906616,1.792201874195598e-05,11127.0053,6.066276,1154
6214,0.3626813590526581,0.36266279220581055,1.856243579823058e-05,11133.0121,6.006748,1160
6215,0.3653301000595093,0.3653121888637543,1.7924543499248102e-05,11139.1068,6.094703,1154
6216,0.36261507868766785,0.3625965118408203,1.856647213571705e-05,11145.1413,6.034505,1154
6217,0.36516860127449036,0.36515066027641296,1.7933161871042103e-05,11151.1139,5.972661,1148
6218,0.3625187575817108,0.3625001907348633,1.856965900515206e-05,11157.2084,6.09444,1148
6219,0.36501628160476685,0.36499834060668945,1.7941340047400445e-05,11163.1514,5.94301,1142
6220,0.36245864629745483,0.3624400794506073,1.8573347915662453e-05,11169.4001,6.248667,1190
6221,0.36502858996391296,0.36501064896583557,1.7942400518222712e-05,11175.3105,5.910483,1130
6222,0.3624475598335266,0.3624289929866791,1.8578772142063826e-05,11181.4296,6.119017,1172
6223,0.3651135563850403,0.3650956153869629,1.7940801626536995e-05,11187.4774,6.047821,1154
6224,0.3624226748943329,0.36240407824516296,1.8584167264634743e-05,11193.3354,5.858014,1136
6225,0.3650563359260559,0.3650383949279785,1.7945269064512104e-05,11199.8023,6.466894,1136
6226,0.3623369038105011,0.3623183071613312,1.8588027160149068e-05,11207.8903,8.08804,1172
6227,0.3648558259010315,0.3648378849029541,1.7955595467356034e-05,11215.3461,7.455809,1160
6228,0.3622403144836426,0.36222171783447266,1.859092662925832e-05,11222.4263,7.080119,1166
6229,0.36474063992500305,0.36472266912460327,1.7961981939151883e-05,11229.6375,7.211256,1142
6230,0.36219853162765503,0.3621799349784851,1.8594944776850753e-05,11235.9401,6.302577,1196
6231,0.36479610204696655,0.3647781312465668,1.7961223420570605e-05,11242.0385,6.098445,1154
6232,0.36219245195388794,0.362173855304718,1.860084739746526e-05,11247.9866,5.94808,1148
6233,0.36486685276031494,0.36484888195991516,1.7960182958631776e-05,11253.9887,6.002076,1154
6234,0.3621540069580078,0.3621354103088379,1.8605847799335606e-05,11259.878,5.889307,1130
6235,0.3647609055042267,0.3647429347038269,1.7966605810215697e-05,11265.8705,5.992504,1160
6236,0.36206045746803284,0.3620418608188629,1.8608960090205073e-05,11272.1163,6.245753,1208
6237,0.36456409096717834,0.36454612016677856,1.797663207980804e-05,11278.2156,6.099319,1160
6238,0.36197197437286377,0.36195334792137146,1.86122560990043e-05,11284.4105,6.194892,1190
6239,0.36447620391845703,0.36445823311805725,1.7982220015255734e-05,11290.5174,6.106923,1178
6240,0.3619368374347687,0.36191821098327637,1.8616616216604598e-05,11296.3935,5.876138,1130
6241,0.3645484745502472,0.3645305037498474,1.798055563995149e-05,11302.3731,5.979565,1148
6242,0.3619345426559448,0.3619159162044525,1.8622395145939663e-05,11308.326,5.952881,1124
6243,0.3646118640899658,0.36459389328956604,1.798001721908804e-05,11314.2283,5.902283,1136
6244,0.3618910610675812,0.36187243461608887,1.8627326426212676e-05,11320.2683,6.040038,1160
6245,0.36449211835861206,0.3644741177558899,1.798698394850362e-05,11326.2921,6.023795,1172
6246,0.3617904484272003,0.361771821975708,1.8630533304531127e-05,11332.163,5.870886,1130
6247,0.3642781972885132,0.364260196685791,1.7998052499024197e-05,11338.133,5.97002,1160
6248,0.36170029640197754,0.36168166995048523,1.8633434592629783e-05,11344.3107,6.177734,1184
6249,0.36420467495918274,0.36418667435646057,1.8002841898123734e-05,11350.3313,6.020556,1160
6250,0.36167487502098083,0.3616562485694885,1.8637892935657874e-05,11356.4597,6.128444,1184
6251,0.36430203914642334,0.36428403854370117,1.800000791263301e-05,11362.5876,6.127909,1172
6252,0.3616770803928375,0.3616584241390228,1.8643777366378345e-05,11368.7448,6.157195,1184
6253,0.3643674850463867,0.36434948444366455,1.7999363990384154e-05,11374.7632,6.018366,1154
6254,0.3616272807121277,0.361608624458313,1.864880687207915e-05,11380.8576,6.094408,1172
6255,0.3642096519470215,0.3641916513442993,1.8008111510425806e-05,11386.8273,5.96972,1148
6256,0.3615152835845947,0.36149662733078003,1.8651533537195064e-05,11392.95,6.122625,1178
6257,0.36397671699523926,0.3639586865901947,1.801965663617011e-05,11399.0153,6.06531,1148
6258,0.3614290654659271,0.3614104092121124,1.8654329323908314e-05,11405.0813,6.066031,1166
6259,0.3639392554759979,0.36392122507095337,1.802250881155487e-05,11411.034,5.95274,1154
6260,0.361420601606369,0.3614019453525543,1.865942067524884e-05,11417.3232,6.289185,1190
6261,0.36408573389053345,0.3640677034854889,1.8018181435763836e-05,11423.3627,6.039492,1160
6262,0.3614279329776764,0.3614092767238617,1.8665923562366515e-05,11429.3737,6.010952,1142
6263,0.3641214668750763,0.36410343647003174,1.8018858099821955e-05,11436.2764,6.902774,1166
6264,0.36135756969451904,0.36133891344070435,1.867008541012183e-05,11442.3797,6.103272,1184
6265,0.363900363445282,0.3638823330402374,1.8030294086202048e-05,11448.4271,6.047438,1166
6266,0.3612348735332489,0.3612161874771118,1.867230821517296e-05,11454.7751,6.34791,1196
6267,0.36367228627204895,0.3636542558670044,1.80414535861928e-05,11460.999,6.223989,1160
6268,0.36116135120391846,0.36114266514778137,1.86753040907206e-05,11467.0843,6.085209,1160
6269,0.3636895716190338,0.36367154121398926,1.8041891962639056e-05,11473.0944,6.010102,1160
6270,0.36117100715637207,0.361152321100235,1.8681061192182824e-05,11479.3156,6.221254,1178
6271,0.363869845867157,0.3638518154621124,1.8035967514151707e-05,11485.4912,6.175624,1172
