epoch,total_loss,mse_loss,test_mse_noisy,test_mse_clean,batch_loss_running_mean,optimizer_step,elapsed_seconds
2959,0.03247037157416344,0.03247037157416344,,,0.04316262258216739,59200,1151.0736
2960,0.02922355756163597,0.02922355756163597,,,0.02988005490042269,59220,1153.6429
2961,0.029983216896653175,0.029983216896653175,,,0.06762614231556655,59240,1156.2371
2962,0.09451999515295029,0.09451999515295029,,,0.08007582230493426,59260,1158.8335
2963,0.061885248869657516,0.061885248869657516,,,0.04736772868782282,59280,1161.4637
2964,0.05486529320478439,0.05486529320478439,,,0.06256925291381776,59300,1164.0746
2965,0.21908429265022278,0.21908429265022278,,,0.2047840512357652,59320,1166.6636
2966,0.03849253058433533,0.03849253058433533,,,0.0872988747432828,59340,1169.3154
2967,0.08619292080402374,0.08619292080402374,,,0.05037426156923175,59360,1171.9444
2968,0.06414427608251572,0.06414427608251572,,,0.04867438618093729,59380,1174.5931
2969,0.03741295263171196,0.03741295263171196,,,0.03536516707390547,59400,1177.1882
2970,0.08130545169115067,0.08130545169115067,,,0.13597791017964483,59420,1179.9049
2971,0.08256250619888306,0.08256250619888306,,,0.07459433050826192,59440,1182.5249
2972,0.0382833406329155,0.0382833406329155,,,0.04802403366193175,59460,1185.2005
2973,0.10329584777355194,0.10329584777355194,,,0.12443435192108154,59480,1187.8067
2974,0.1714295744895935,0.1714295744895935,,,0.10209170281887055,59500,1190.4403
2975,0.14603377878665924,0.14603377878665924,,,0.2511801481246948,59520,1193.1383
2976,0.08567404747009277,0.08567404747009277,,,0.10215849112719297,59540,1195.7339
2977,0.08799590170383453,0.08799590170383453,,,0.0536335957236588,59560,1198.3285
2978,0.03711812198162079,0.03711812198162079,,,0.04684759983792901,59580,1201.019
2979,0.041485078632831573,0.041485078632831573,,,0.04617532752454281,59600,1203.6071
2980,0.05160463973879814,0.05160463973879814,,,0.04532575346529484,59620,1206.2357
2981,0.04486524313688278,0.04486524313688278,,,0.041417564637959,59640,1208.8551
2982,0.02985772117972374,0.02985772117972374,,,0.0370732095092535,59660,1211.5489
2983,0.03503371402621269,0.03503371402621269,,,0.04172189459204674,59680,1214.3219
2984,0.04292915016412735,0.04292915016412735,,,0.03545083086937666,59700,1217.0614
2985,0.031596891582012177,0.031596891582012177,,,0.04142308561131358,59720,1219.882
2986,0.04449566453695297,0.04449566453695297,,,0.04986119330860674,59740,1222.5965
2987,0.027578314766287804,0.027578314766287804,,,0.032685258192941546,59760,1225.3623
2988,0.02863340638577938,0.02863340638577938,,,0.03891897560097277,59780,1228.1285
2989,0.043843526393175125,0.043843526393175125,,,0.059961555618792774,59800,1230.7782
2990,0.03021608293056488,0.03021608293056488,,,0.037961240578442815,59820,1233.3656
2991,0.039409272372722626,0.039409272372722626,,,0.041849187947809695,59840,1236.0231
2992,0.02747994102537632,0.02747994102537632,,,0.030366266379132867,59860,1238.6588
2993,0.02964675799012184,0.02964675799012184,,,0.032262027449905875,59880,1241.333
2994,0.03458959981799126,0.03458959981799126,,,0.040730859898030755,59900,1244.0028
2995,0.03159213811159134,0.03159213811159134,,,0.037216562777757645,59920,1246.6458
2996,0.03677893429994583,0.03677893429994583,,,0.049715528078377244,59940,1249.2767
2997,0.03080638125538826,0.03080638125538826,,,0.04450297402217984,59960,1251.9274
2998,0.024451740086078644,0.024451740086078644,,,0.04182258625514805,59980,1254.791
2999,0.035610977560281754,0.035610977560281754,,,0.043112077936530116,60000,1257.4292
3000,0.03757990524172783,0.03757990524172783,0.05331308767199516,0.05331308767199516,0.057809792645275596,60020,2.8696
3001,0.10345757007598877,0.10345757007598877,,,0.07118720477446913,60040,5.5916
3002,0.08206608146429062,0.08206608146429062,,,0.06179740037769079,60060,8.3122
3003,0.032293494790792465,0.032293494790792465,,,0.033846429502591494,60080,10.932
3004,0.027002742514014244,0.027002742514014244,,,0.039578968193382025,60100,13.5797
3005,0.04315423592925072,0.04315423592925072,,,0.04079528544098139,60120,16.1928
3006,0.02476229891180992,0.02476229891180992,,,0.03469420690089464,60140,18.9252
3007,0.028835004195570946,0.028835004195570946,,,0.04758173506706953,60160,21.5073
3008,0.03535846620798111,0.03535846620798111,,,0.039196044113487004,60180,24.1569
3009,0.03825327008962631,0.03825327008962631,,,0.03874859581701458,60200,26.7858
3010,0.027567755430936813,0.027567755430936813,,,0.033409954886883496,60220,29.4285
3011,0.04001207277178764,0.04001207277178764,,,0.05065147038549185,60240,32.1784
3012,0.027038151398301125,0.027038151398301125,,,0.047978327888995406,60260,34.8633
3013,0.04868548363447189,0.04868548363447189,,,0.05175535771995783,60280,37.48
3014,0.04238079488277435,0.04238079488277435,,,0.038908159686252476,60300,40.1402
3015,0.03360234200954437,0.03360234200954437,,,0.03839825582690537,60320,42.8168
3016,0.029160941019654274,0.029160941019654274,,,0.047113293409347536,60340,45.5031
3017,0.02915131486952305,0.02915131486952305,,,0.093219053465873,60360,48.1688
3018,0.10623011738061905,0.10623011738061905,,,0.12785822860896587,60380,50.8167
3019,0.10074202716350555,0.10074202716350555,,,0.0612935496494174,60400,53.3877
3020,0.03609088063240051,0.03609088063240051,,,0.04396889079362154,60420,56.0377
3021,0.04108453541994095,0.04108453541994095,,,0.04515556832775473,60440,58.7489
3022,0.03350893408060074,0.03350893408060074,,,0.05028327228501439,60460,61.3796
3023,0.061372268944978714,0.061372268944978714,,,0.07145788911730051,60480,64.0609
3024,0.16641907393932343,0.16641907393932343,,,0.048229054221883415,60500,66.6994
3025,0.025773491710424423,0.025773491710424423,,,0.04019627338275313,60520,69.3702
3026,0.10640028864145279,0.10640028864145279,,,0.16157527612522243,60540,72.2397
3027,0.19178912043571472,0.19178912043571472,,,0.08347854102030397,60560,74.8815
3028,0.05714213103055954,0.05714213103055954,,,0.04745681826025248,60580,77.5628
3029,0.043512240052223206,0.043512240052223206,,,0.0376189379952848,60600,80.2567
3030,0.033998873084783554,0.033998873084783554,,,0.03928874982520938,60620,82.9735
3031,0.04149556905031204,0.04149556905031204,,,0.08078571613878012,60640,85.6808
3032,0.12843848764896393,0.12843848764896393,,,0.0973209910094738,60660,88.3503
3033,0.05052272230386734,0.05052272230386734,,,0.15512728542089463,60680,90.9995
3034,0.08931069076061249,0.08931069076061249,,,0.1615947456099093,60700,93.6106
3035,0.12182581424713135,0.12182581424713135,,,0.12086630258709193,60720,96.5816
3036,0.09370337426662445,0.09370337426662445,,,0.07770218914374709,60740,99.2611
3037,0.03523458167910576,0.03523458167910576,,,0.05227801073342562,60760,102.022
3038,0.05708989500999451,0.05708989500999451,,,0.0435170307289809,60780,104.771
3039,0.05775491148233414,0.05775491148233414,,,0.0389859726652503,60800,107.4909
3040,0.06361705809831619,0.06361705809831619,,,0.06488857362419367,60820,110.3593
3041,0.12644143402576447,0.12644143402576447,,,0.07104533817619085,60840,113.2084
3042,0.06252381205558777,0.06252381205558777,,,0.04809699328616261,60860,115.8922
3043,0.058411918580532074,0.058411918580532074,,,0.049870590679347515,60880,118.5418
3044,0.03289114683866501,0.03289114683866501,,,0.039901940152049065,60900,121.1767
3045,0.057203929871320724,0.057203929871320724,,,0.049915000516921285,60920,123.8851
3046,0.04324740171432495,0.04324740171432495,,,0.03702633422799408,60940,126.4962
3047,0.04479549452662468,0.04479549452662468,,,0.06251673083752393,60960,129.196
3048,0.12949831783771515,0.12949831783771515,,,0.07049400694668292,60980,131.7725
3049,0.06044195964932442,0.06044195964932442,,,0.04743457539007068,61000,134.477
3050,0.05228821188211441,0.05228821188211441,,,0.04540480133146048,61020,137.2051
3051,0.0377231240272522,0.0377231240272522,,,0.04553891448304057,61040,139.85
3052,0.0266394205391407,0.0266394205391407,,,0.07437188802286983,61060,142.5021
3053,0.040080584585666656,0.040080584585666656,,,0.06703664744272828,61080,145.169
3054,0.05401567369699478,0.05401567369699478,,,0.05873255776241422,61100,147.8622
3055,0.07834102213382721,0.07834102213382721,,,0.05580478268675506,61120,150.4935
3056,0.038501642644405365,0.038501642644405365,,,0.07155050961300731,61140,153.1262
3057,0.04369135573506355,0.04369135573506355,,,0.05575074460357428,61160,155.8057
3058,0.06365881860256195,0.06365881860256195,,,0.0763148469850421,61180,158.4559
3059,0.09390078485012054,0.09390078485012054,,,0.06822699382901191,61200,161.1498
3060,0.05777401849627495,0.05777401849627495,,,0.05850115045905113,61220,163.8096
3061,0.04545120522379875,0.04545120522379875,,,0.05790011687204242,61240,166.4713
3062,0.025969814509153366,0.025969814509153366,,,0.03735241051763296,61260,169.3194
3063,0.05907857418060303,0.05907857418060303,,,0.05084917149506509,61280,171.9586
3064,0.0522601492702961,0.0522601492702961,,,0.03427963759750128,61300,174.7033
3065,0.03292028233408928,0.03292028233408928,,,0.04806572762317955,61320,178.1051
3066,0.06172945350408554,0.06172945350408554,,,0.0618752371519804,61340,181.2278
3067,0.02570854127407074,0.02570854127407074,,,0.0365466108545661,61360,184.0186
3068,0.03277962654829025,0.03277962654829025,,,0.06383022107183933,61380,186.7819
3069,0.03724753484129906,0.03724753484129906,,,0.041582086402922866,61400,189.6866
3070,0.04207003489136696,0.04207003489136696,,,0.03205001126043498,61420,192.4674
3071,0.04473711550235748,0.04473711550235748,,,0.038508715201169254,61440,195.211
3072,0.061703212559223175,0.061703212559223175,,,0.04283982664346695,61460,197.8764
3073,0.02663651667535305,0.02663651667535305,,,0.031689059594646095,61480,200.5471
3074,0.026498517021536827,0.026498517021536827,,,0.040065292827785016,61500,203.2796
3075,0.051645152270793915,0.051645152270793915,,,0.051066724583506584,61520,205.984
3076,0.035400934517383575,0.035400934517383575,,,0.03568539693951607,61540,208.6243
3077,0.04203934967517853,0.04203934967517853,,,0.040968554094433784,61560,211.2696
3078,0.031343650072813034,0.031343650072813034,,,0.038310891948640347,61580,214.0024
3079,0.025882219895720482,0.025882219895720482,,,0.042381329275667665,61600,216.6736
3080,0.0375557504594326,0.0375557504594326,,,0.05338630685582757,61620,219.309
3081,0.11837832629680634,0.11837832629680634,,,0.0688058853149414,61640,221.9362
3082,0.04043729230761528,0.04043729230761528,,,0.04037893628701568,61660,224.5974
3083,0.08686783164739609,0.08686783164739609,,,0.039164499193429944,61680,227.3234
3084,0.025040199980139732,0.025040199980139732,,,0.0323090797290206,61700,230.0721
3085,0.02565144933760166,0.02565144933760166,,,0.0342802032828331,61720,232.7618
3086,0.05050107091665268,0.05050107091665268,,,0.04660222753882408,61740,235.4522
3087,0.05987407639622688,0.05987407639622688,,,0.03987611804623157,61760,238.1231
3088,0.06010919809341431,0.06010919809341431,,,0.035567170148715375,61780,240.8313
3089,0.02433009073138237,0.02433009073138237,,,0.034578812029212716,61800,243.4677
3090,0.04294196888804436,0.04294196888804436,,,0.1014176856726408,61820,246.1909
3091,0.08764849603176117,0.08764849603176117,,,0.07487554810941219,61840,248.813
3092,0.06428514420986176,0.06428514420986176,,,0.37586041651666163,61860,251.5498
3093,1.0145553350448608,1.0145553350448608,,,1.0299418568611145,61880,254.4921
3094,1.917837142944336,1.917837142944336,,,1.1282473787665368,61900,257.5161
3095,0.5363109707832336,0.5363109707832336,,,0.39058074466884135,61920,260.145
3096,0.19277259707450867,0.19277259707450867,,,0.1332531003281474,61940,262.9201
3097,0.08368664234876633,0.08368664234876633,,,0.07682963795959949,61960,265.7583
3098,0.08044488728046417,0.08044488728046417,,,0.06511196419596672,61980,268.524
3099,0.057332802563905716,0.057332802563905716,,,0.05939348870888352,62000,271.2325
3100,0.05098279193043709,0.05098279193043709,0.09137560427188873,0.09137560427188873,0.05934365522116423,62020,273.9795
3101,0.04892437905073166,0.04892437905073166,,,0.06332124359905719,62040,276.7269
3102,0.051345329731702805,0.051345329731702805,,,0.0797941654920578,62060,279.4753
3103,0.0760653167963028,0.0760653167963028,,,0.0648279313929379,62080,282.2428
3104,0.04983402043581009,0.04983402043581009,,,0.045578542398288846,62100,284.9882
3105,0.045669179409742355,0.045669179409742355,,,0.04134156433865428,62120,287.6952
3106,0.045999325811862946,0.045999325811862946,,,0.046545844757929444,62140,290.5366
3107,0.04369799420237541,0.04369799420237541,,,0.03921285672113299,62160,293.4265
3108,0.034612495452165604,0.034612495452165604,,,0.038482749415561554,62180,296.2029
3109,0.029277170076966286,0.029277170076966286,,,0.03765159817412496,62200,298.9324
3110,0.034563012421131134,0.034563012421131134,,,0.03310406254604459,62220,301.6445
3111,0.040095746517181396,0.040095746517181396,,,0.03612323012202978,62240,304.5437
3112,0.03430086001753807,0.03430086001753807,,,0.043096891092136505,62260,307.2771
3113,0.03586476668715477,0.03586476668715477,,,0.039361621160060166,62280,310.0386
3114,0.039891231805086136,0.039891231805086136,,,0.036150634242221716,62300,312.8061
3115,0.029910165816545486,0.029910165816545486,,,0.044408262707293034,62320,315.5446
3116,0.03968048840761185,0.03968048840761185,,,0.037596252467483285,62340,318.3728
3117,0.036672379821538925,0.036672379821538925,,,0.03887305879034102,62360,321.1098
3118,0.035287242382764816,0.035287242382764816,,,0.04601499401032925,62380,323.9047
3119,0.055088091641664505,0.055088091641664505,,,0.043947051372379066,62400,326.6578
3120,0.030831852927803993,0.030831852927803993,,,0.032451622933149335,62420,329.4992
3121,0.02594984695315361,0.02594984695315361,,,0.0297085499856621,62440,332.2622
3122,0.028505856171250343,0.028505856171250343,,,0.031675739167258146,62460,334.9567
3123,0.032136738300323486,0.032136738300323486,,,0.029807929415255785,62480,337.7386
3124,0.025997605174779892,0.025997605174779892,,,0.030353468423709274,62500,340.4681
3125,0.02663290500640869,0.02663290500640869,,,0.03167803068645299,62520,343.2728
3126,0.026819538325071335,0.026819538325071335,,,0.030546449357643723,62540,346.0139
3127,0.028736654669046402,0.028736654669046402,,,0.042192034004256126,62560,348.7785
3128,0.042207323014736176,0.042207323014736176,,,0.047370683308690785,62580,351.4915
3129,0.028072193264961243,0.028072193264961243,,,0.03750528888776898,62600,354.3598
3130,0.03495005890727043,0.03495005890727043,,,0.036588013637810946,62620,357.116
3131,0.042886149138212204,0.042886149138212204,,,0.046847161184996364,62640,359.8581
3132,0.02514680288732052,0.02514680288732052,,,0.051495658699423075,62660,362.5652
3133,0.05624394491314888,0.05624394491314888,,,0.04509789552539587,62680,365.3173
3134,0.03127255290746689,0.03127255290746689,,,0.039834140054881575,62700,368.0392
3135,0.034575603902339935,0.034575603902339935,,,0.04411324867978692,62720,370.8794
3136,0.03995843976736069,0.03995843976736069,,,0.03512798650190234,62740,373.5964
3137,0.03662237524986267,0.03662237524986267,,,0.03447474599815905,62760,376.3365
3138,0.029146259650588036,0.029146259650588036,,,0.032741305977106096,62780,379.1412
3139,0.025144819170236588,0.025144819170236588,,,0.03796474263072014,62800,381.9182
3140,0.0363861508667469,0.0363861508667469,,,0.06130626667290926,62820,384.7121
3141,0.10817859321832657,0.10817859321832657,,,0.08095227796584367,62840,387.5031
3142,0.05658601596951485,0.05658601596951485,,,0.03924446599557996,62860,390.2544
3143,0.028808843344449997,0.028808843344449997,,,0.029650311172008514,62880,393.0416
3144,0.026518791913986206,0.026518791913986206,,,0.03496544198133052,62900,395.7086
3145,0.033009957522153854,0.033009957522153854,,,0.03480108799412847,62920,398.5499
3146,0.025507519021630287,0.025507519021630287,,,0.0393653049133718,62940,401.2626
3147,0.0480501651763916,0.0480501651763916,,,0.04286598484031856,62960,404.0302
3148,0.05154719948768616,0.05154719948768616,,,0.045375867187976836,62980,406.8704
3149,0.10181713104248047,0.10181713104248047,,,0.11288985526189207,63000,409.6041
3150,0.1290311962366104,0.1290311962366104,,,0.10046394914388657,63020,412.4222
3151,0.05212988704442978,0.05212988704442978,,,0.043487978633493185,63040,415.1024
3152,0.05030236393213272,0.05030236393213272,,,0.04783909246325493,63060,417.9263
3153,0.02927399054169655,0.02927399054169655,,,0.060616551991552116,63080,420.7759
3154,0.03357850760221481,0.03357850760221481,,,0.030781367747113108,63100,423.6218
3155,0.029218798503279686,0.029218798503279686,,,0.03573534917086363,63120,426.4637
3156,0.03839946910738945,0.03839946910738945,,,0.032669036835432055,63140,429.3378
3157,0.026207324117422104,0.026207324117422104,,,0.04875516681931913,63160,432.2714
3158,0.0989454835653305,0.0989454835653305,,,0.049040035950019954,63180,435.1302
3159,0.07401018589735031,0.07401018589735031,,,0.062312121223658326,63200,437.9665
3160,0.12207496166229248,0.12207496166229248,,,0.08639216311275959,63220,440.8368
3161,0.033271852880716324,0.033271852880716324,,,0.15221606353297829,63240,443.6895
3162,0.0559283085167408,0.0559283085167408,,,0.05329030556604266,63260,446.5434
3163,0.06585812568664551,0.06585812568664551,,,0.05555600253865123,63280,449.3001
3164,0.07385587692260742,0.07385587692260742,,,0.05949950385838747,63300,452.0332
3165,0.03650331124663353,0.03650331124663353,,,0.03898481000214815,63320,454.8322
3166,0.028302377089858055,0.028302377089858055,,,0.03279245421290398,63340,457.6614
3167,0.028654590249061584,0.028654590249061584,,,0.06125983148813248,63360,460.486
3168,0.10820486396551132,0.10820486396551132,,,0.05614969553425908,63380,463.2426
3169,0.034270405769348145,0.034270405769348145,,,0.05964830713346601,63400,465.9964
3170,0.08517540246248245,0.08517540246248245,,,0.04254411077126861,63420,468.7492
3171,0.03136246278882027,0.03136246278882027,,,0.03350911010056734,63440,471.5602
3172,0.03701581805944443,0.03701581805944443,,,0.041360356099903586,63460,474.3894
3173,0.028391951695084572,0.028391951695084572,,,0.02809894401580095,63480,477.1351
3174,0.02481667324900627,0.02481667324900627,,,0.028686777176335453,63500,479.9135
3175,0.029265865683555603,0.029265865683555603,,,0.0278344105463475,63520,482.7781
3176,0.0315077044069767,0.0315077044069767,,,0.03841002746485174,63540,485.5911
3177,0.026204055175185204,0.026204055175185204,,,0.031794102303683756,63560,488.3455
3178,0.047464609146118164,0.047464609146118164,,,0.03419054765254259,63580,491.1231
3179,0.026784956455230713,0.026784956455230713,,,0.03816627948544919,63600,493.989
3180,0.05594627186655998,0.05594627186655998,,,0.0421754636336118,63620,496.799
3181,0.027348047122359276,0.027348047122359276,,,0.032088166056200865,63640,499.548
3182,0.02367047592997551,0.02367047592997551,,,0.03052283343859017,63660,502.2348
3183,0.031369682401418686,0.031369682401418686,,,0.03713005208410323,63680,505.0249
3184,0.06298966705799103,0.06298966705799103,,,0.06897475877776742,63700,507.854
3185,0.04594886302947998,0.04594886302947998,,,0.0566174753010273,63720,510.6545
3186,0.034567397087812424,0.034567397087812424,,,0.04878844446502626,63740,513.4046
3187,0.10149149596691132,0.10149149596691132,,,0.07498939130455255,63760,516.1649
3188,0.08183366805315018,0.08183366805315018,,,0.04541215198114514,63780,518.9526
3189,0.0342273972928524,0.0342273972928524,,,0.03344618072733283,63800,521.7834
3190,0.04137686640024185,0.04137686640024185,,,0.07413110882043839,63820,524.6125
3191,0.050908248871564865,0.050908248871564865,,,0.03701932118274272,63840,527.3396
3192,0.028289560228586197,0.028289560228586197,,,0.0654141834937036,63860,530.0943
3193,0.04999963566660881,0.04999963566660881,,,0.043117808643728495,63880,532.8537
3194,0.028604665771126747,0.028604665771126747,,,0.03555472628213465,63900,535.7584
3195,0.026643386110663414,0.026643386110663414,,,0.06148555921390653,63920,538.55
3196,0.1030079573392868,0.1030079573392868,,,0.06756126694381237,63940,541.3246
3197,0.056678105145692825,0.056678105145692825,,,0.035352157056331636,63960,544.0909
3198,0.06301501393318176,0.06301501393318176,,,0.032374791847541926,63980,546.9652
3199,0.04322286695241928,0.04322286695241928,,,0.04689558930695057,64000,550.3249
3200,0.028912270441651344,0.028912270441651344,0.04735466092824936,0.04735466092824936,0.06245590336620808,64020,553.1208
3201,0.06331587582826614,0.06331587582826614,,,0.04900446264073253,64040,555.9023
3202,0.02712290547788143,0.02712290547788143,,,0.03558262577280402,64060,558.7502
3203,0.06629271805286407,0.06629271805286407,,,0.03960347222164273,64080,561.5478
3204,0.028043795377016068,0.028043795377016068,,,0.05136440536007285,64100,564.3451
3205,0.03867551311850548,0.03867551311850548,,,0.057909881323575975,64120,567.4499
3206,0.044472090899944305,0.044472090899944305,,,0.05609188349917531,64140,570.2482
3207,0.038594894111156464,0.038594894111156464,,,0.049651748361065985,64160,573.1057
3208,0.07791715860366821,0.07791715860366821,,,0.0559126378968358,64180,575.89
3209,0.03414406627416611,0.03414406627416611,,,0.06009972831234336,64200,578.7331
3210,0.19621524214744568,0.19621524214744568,,,0.10488890465348959,64220,581.5152
3211,0.08721784502267838,0.08721784502267838,,,0.0839181282557547,64240,584.3331
3212,0.043062061071395874,0.043062061071395874,,,0.035461955377832054,64260,587.0927
3213,0.025459200143814087,0.025459200143814087,,,0.04705147901549935,64280,590.0035
3214,0.05747450143098831,0.05747450143098831,,,0.041388199711218474,64300,592.8938
3215,0.043567780405282974,0.043567780405282974,,,0.03971399627625942,64320,595.7846
3216,0.038039371371269226,0.038039371371269226,,,0.04792476063594222,64340,598.5686
3217,0.0492762066423893,0.0492762066423893,,,0.04936062451452017,64360,601.3533
3218,0.03978285193443298,0.03978285193443298,,,0.04412421090528369,64380,604.0738
3219,0.027167048305273056,0.027167048305273056,,,0.04139218619093299,64400,606.8483
3220,0.054261814802885056,0.054261814802885056,,,0.0402203852776438,64420,609.6441
3221,0.051253754645586014,0.051253754645586014,,,0.05908100800588727,64440,612.3803
3222,0.07338094711303711,0.07338094711303711,,,0.05119582461193204,64460,615.2092
3223,0.033900804817676544,0.033900804817676544,,,0.035281620593741535,64480,617.9406
3224,0.04141050577163696,0.04141050577163696,,,0.04211226771585643,64500,620.7369
3225,0.02781854011118412,0.02781854011118412,,,0.042967096483334896,64520,623.5931
3226,0.09429208934307098,0.09429208934307098,,,0.05986125422641635,64540,626.3453
3227,0.147597536444664,0.147597536444664,,,0.08940726285800338,64560,629.1134
3228,0.1414298713207245,0.1414298713207245,,,0.0907294437289238,64580,631.8736
3229,0.04644910618662834,0.04644910618662834,,,0.04382079467177391,64600,634.7092
3230,0.0296358373016119,0.0296358373016119,,,0.04716193312779069,64620,637.4766
3231,0.07500112056732178,0.07500112056732178,,,0.05753024807199836,64640,640.2982
3232,0.08264504373073578,0.08264504373073578,,,0.05561043722555041,64660,643.0785
3233,0.033318713307380676,0.033318713307380676,,,0.034198460169136524,64680,645.8108
3234,0.02883407101035118,0.02883407101035118,,,0.051744587952271104,64700,648.6227
3235,0.03452789783477783,0.03452789783477783,,,0.031660046242177484,64720,651.4018
3236,0.033718906342983246,0.033718906342983246,,,0.02893280563876033,64740,654.1816
3237,0.027135014533996582,0.027135014533996582,,,0.04778486648574472,64760,656.9783
3238,0.033516429364681244,0.033516429364681244,,,0.0345613980665803,64780,659.8169
3239,0.029964184388518333,0.029964184388518333,,,0.031061213370412587,64800,662.5644
3240,0.027893628925085068,0.027893628925085068,,,0.03742945361882448,64820,665.3373
3241,0.03338203951716423,0.03338203951716423,,,0.04123256178572774,64840,668.1225
3242,0.04113781824707985,0.04113781824707985,,,0.03603512621484697,64860,670.8911
3243,0.03376832604408264,0.03376832604408264,,,0.029508150974288584,64880,673.7363
3244,0.028349855914711952,0.028349855914711952,,,0.03865081528201699,64900,676.5082
3245,0.03485206514596939,0.03485206514596939,,,0.03343815170228481,64920,679.2567
3246,0.028983741998672485,0.028983741998672485,,,0.03294001892209053,64940,682.0468
3247,0.04856003075838089,0.04856003075838089,,,0.04305903948843479,64960,684.8653
3248,0.02770909294486046,0.02770909294486046,,,0.0533814765047282,64980,687.7171
3249,0.06480666995048523,0.06480666995048523,,,0.060043996293097736,65000,690.5951
3250,0.061222173273563385,0.061222173273563385,,,0.07543783700093627,65020,693.3729
3251,0.15321359038352966,0.15321359038352966,,,0.2487199254333973,65040,696.2535
3252,0.04911039397120476,0.04911039397120476,,,0.06064153434708715,65060,699.1501
3253,0.0849139392375946,0.0849139392375946,,,0.05019700825214386,65080,701.9215
3254,0.03003818355500698,0.03003818355500698,,,0.03969522602856159,65100,704.7158
3255,0.06840576976537704,0.06840576976537704,,,0.04810888902284205,65120,707.4846
3256,0.07074583321809769,0.07074583321809769,,,0.0633780600503087,65140,710.2493
3257,0.03563946858048439,0.03563946858048439,,,0.04949332289397716,65160,713.1373
3258,0.140493705868721,0.140493705868721,,,0.09053244926035404,65180,715.9029
3259,0.0490633100271225,0.0490633100271225,,,0.04980784961953759,65200,718.7332
3260,0.02962040901184082,0.02962040901184082,,,0.05571724893525243,65220,721.627
3261,0.040127046406269073,0.040127046406269073,,,0.03860864667221904,65240,724.5047
3262,0.03960144519805908,0.03960144519805908,,,0.04221244584769011,65260,727.4014
3263,0.04368586093187332,0.04368586093187332,,,0.056140745803713796,65280,730.1533
3264,0.038709886372089386,0.038709886372089386,,,0.07095554340630769,65300,732.8891
3265,0.05654985457658768,0.05654985457658768,,,0.05637225424870849,65320,735.7519
3266,0.04872121661901474,0.04872121661901474,,,0.05796708296984434,65340,738.6688
3267,0.04787374660372734,0.04787374660372734,,,0.05249962639063597,65360,741.514
3268,0.04726014658808708,0.04726014658808708,,,0.05309357242658734,65380,744.2462
3269,0.05914536118507385,0.05914536118507385,,,0.44982121465727687,65400,747.1279
3270,1.0806591510772705,1.0806591510772705,,,1.0086923372000456,65420,750.3172
3271,1.615195631980896,1.615195631980896,,,0.790867256373167,65440,753.3319
3272,0.2010802924633026,0.2010802924633026,,,0.23031230345368386,65460,756.0215
3273,0.21586354076862335,0.21586354076862335,,,0.11366148553788662,65480,758.8411
3274,0.07126035541296005,0.07126035541296005,,,0.06475096372887493,65500,761.7095
3275,0.06122910976409912,0.06122910976409912,,,0.05659165950492025,65520,764.5011
3276,0.06145019456744194,0.06145019456744194,,,0.05292720766738057,65540,767.3926
3277,0.04572243243455887,0.04572243243455887,,,0.05079768216237426,65560,770.2181
3278,0.06345919519662857,0.06345919519662857,,,0.056782609596848485,65580,773.0868
3279,0.041196443140506744,0.041196443140506744,,,0.04705460174009204,65600,775.9835
3280,0.04113967716693878,0.04113967716693878,,,0.05247418377548456,65620,778.8445
3281,0.033867526799440384,0.033867526799440384,,,0.043170980736613275,65640,781.8479
3282,0.04592657461762428,0.04592657461762428,,,0.04661841802299023,65660,784.8168
3283,0.04782063886523247,0.04782063886523247,,,0.060625328309834005,65680,788.0268
3284,0.046909671276807785,0.046909671276807785,,,0.03857663804665208,65700,790.9812
3285,0.048510149121284485,0.048510149121284485,,,0.03981630075722933,65720,793.9882
3286,0.03854668512940407,0.03854668512940407,,,0.062098133657127616,65740,796.9597
3287,0.09134924411773682,0.09134924411773682,,,0.05455556511878967,65760,799.8828
3288,0.031674712896347046,0.031674712896347046,,,0.052244478929787876,65780,802.9024
3289,0.032800331711769104,0.032800331711769104,,,0.04570305976085365,65800,805.7404
3290,0.052514463663101196,0.052514463663101196,,,0.048172646295279266,65820,808.5698
3291,0.028436768800020218,0.028436768800020218,,,0.03702226136811078,65840,811.4511
3292,0.028987020254135132,0.028987020254135132,,,0.03484086901880801,65860,814.4135
3293,0.036619145423173904,0.036619145423173904,,,0.03552701221778989,65880,817.272
3294,0.03479064628481865,0.03479064628481865,,,0.040042075840756294,65900,820.134
3295,0.07016918063163757,0.07016918063163757,,,0.046655545197427276,65920,823.018
3296,0.03563699498772621,0.03563699498772621,,,0.03596367873251438,65940,825.946
3297,0.031320419162511826,0.031320419162511826,,,0.038420627871528265,65960,828.8263
3298,0.02733062580227852,0.02733062580227852,,,0.032992820255458355,65980,831.7089
3299,0.026924848556518555,0.026924848556518555,,,0.031832840759307146,66000,834.5558
3300,0.028615424409508705,0.028615424409508705,0.05860919877886772,0.05860919877886772,0.036364678665995596,66020,837.5286
3301,0.032706089317798615,0.032706089317798615,,,0.03230258938856423,66040,840.3992
3302,0.029482360929250717,0.029482360929250717,,,0.03514355281367898,66060,843.2593
3303,0.05828285217285156,0.05828285217285156,,,0.03454570854082704,66080,846.128
3304,0.028742050752043724,0.028742050752043724,,,0.032953331246972084,66100,848.9763
3305,0.03712916746735573,0.03712916746735573,,,0.03749331976287067,66120,851.8552
