epoch,total_loss,state_mse,pinn_loss,elapsed_seconds,epoch_wall_time_s,nfe
72,1.8898539543151855,1.889829397201538,2.4557113647460938e-05,118.1862,1.509407,1412
73,1.9474239349365234,1.9474003314971924,2.3603439331054688e-05,119.7898,1.603565,1514
74,1.8212112188339233,1.8211872577667236,2.396106719970703e-05,121.2075,1.417751,1286
75,1.8027944564819336,1.8027703762054443,2.4080276489257812e-05,122.6093,1.401754,1340
76,1.8118008375167847,1.8117769956588745,2.384185791015625e-05,124.0628,1.453475,1388
77,1.797074794769287,1.7970510721206665,2.372264862060547e-05,125.5379,1.475088,1382
78,1.7625601291656494,1.7625365257263184,2.3603439331054688e-05,127.1988,1.660932,1316
79,1.7551414966583252,1.7551180124282837,2.3484230041503906e-05,128.6768,1.478036,1292
80,1.7541624307632446,1.7541391849517822,2.3245811462402344e-05,130.0375,1.36066,1280
81,1.7441012859344482,1.7440780401229858,2.3245811462402344e-05,131.402,1.36448,1292
82,1.723167896270752,1.7231446504592896,2.3245811462402344e-05,132.7755,1.373501,1274
83,1.700443148612976,1.7004197835922241,2.3365020751953125e-05,134.2621,1.486614,1352
84,1.6959656476974487,1.6959422826766968,2.3365020751953125e-05,135.7428,1.480725,1406
85,1.6895256042480469,1.6895021200180054,2.3484230041503906e-05,137.219,1.476233,1394
86,1.6634962558746338,1.6634727716445923,2.3484230041503906e-05,138.6565,1.437465,1358
87,1.6556317806243896,1.6556081771850586,2.3603439331054688e-05,140.1066,1.450134,1316
88,1.649639368057251,1.6496156454086304,2.372264862060547e-05,141.4531,1.346489,1310
89,1.633366584777832,1.6333427429199219,2.384185791015625e-05,142.8401,1.386975,1310
90,1.613716721534729,1.6136927604675293,2.396106719970703e-05,144.2414,1.401316,1316
91,1.607530951499939,1.6075068712234497,2.4080276489257812e-05,145.6595,1.41804,1346
92,1.596079707145691,1.596055507659912,2.4199485778808594e-05,147.1406,1.481138,1358
93,1.5773134231567383,1.5772889852523804,2.4437904357910156e-05,148.5235,1.382902,1328
94,1.5701645612716675,1.57014000415802,2.4557113647460938e-05,149.8499,1.326434,1298
95,1.5595742464065552,1.5595495700836182,2.467632293701172e-05,151.1779,1.327923,1298
96,1.5423951148986816,1.542370319366455,2.47955322265625e-05,152.6363,1.458407,1316
97,1.6329636573791504,1.632938027381897,2.562999725341797e-05,154.0811,1.444831,1382
98,1.5929099321365356,1.592885136604309,2.47955322265625e-05,155.3871,1.305953,1214
99,1.9119311571121216,1.9119065999984741,2.4557113647460938e-05,156.8551,1.467999,1382
100,1.6082096099853516,1.6081849336624146,2.467632293701172e-05,158.8266,1.971544,1436
101,1.8973764181137085,1.8973501920700073,2.6226043701171875e-05,160.4594,1.632799,1532
102,6.466876029968262,6.466842174530029,3.3855438232421875e-05,162.0323,1.572899,1466
103,9.524259567260742,9.52422046661377,3.910064697265625e-05,163.592,1.559678,1496
104,11.060294151306152,11.060248374938965,4.57763671875e-05,164.6545,1.062529,980
105,11.435376167297363,11.435327529907227,4.863739013671875e-05,165.753,1.098529,1040
106,11.926996231079102,11.926945686340332,5.054473876953125e-05,166.7652,1.012187,1004
107,12.381546974182129,12.381495475769043,5.14984130859375e-05,167.7179,0.952666,950
108,12.826432228088379,12.826379776000977,5.245208740234375e-05,168.6268,0.908907,908
109,13.27734661102295,13.277294158935547,5.245208740234375e-05,169.5017,0.874864,860
110,13.735350608825684,13.735297203063965,5.340576171875e-05,170.3586,0.856953,836
111,14.194353103637695,14.194299697875977,5.340576171875e-05,171.1698,0.811224,794
112,14.643449783325195,14.643396377563477,5.340576171875e-05,172.0019,0.832094,758
113,15.0676908493042,15.06763744354248,5.340576171875e-05,172.7585,0.75655,710
114,15.449241638183594,15.449187278747559,5.435943603515625e-05,173.4794,0.720962,680
115,15.769285202026367,15.769230842590332,5.435943603515625e-05,174.1716,0.692135,668
116,16.011463165283203,16.01140785217285,5.53131103515625e-05,174.8446,0.673074,656
117,16.166194915771484,16.166139602661133,5.53131103515625e-05,175.5301,0.685431,644
118,16.23351287841797,16.233457565307617,5.53131103515625e-05,176.1892,0.659113,644
119,16.223188400268555,16.223133087158203,5.53131103515625e-05,176.8508,0.661563,644
120,16.150148391723633,16.15009307861328,5.53131103515625e-05,177.4992,0.648453,632
121,16.03076934814453,16.03071403503418,5.53131103515625e-05,178.1607,0.661446,638
122,15.879352569580078,15.879297256469727,5.53131103515625e-05,178.8085,0.647862,644
123,15.707406997680664,15.707351684570312,5.53131103515625e-05,179.5167,0.708179,650
124,15.523576736450195,15.523521423339844,5.53131103515625e-05,180.1829,0.66618,662
125,15.334182739257812,15.334127426147461,5.53131103515625e-05,180.8612,0.678346,674
126,15.143594741821289,15.143539428710938,5.53131103515625e-05,181.5404,0.679179,680
127,14.95510196685791,14.955046653747559,5.53131103515625e-05,182.244,0.703579,686
128,14.770812034606934,14.770756721496582,5.53131103515625e-05,182.9449,0.700877,692
129,14.592181205749512,14.59212589263916,5.53131103515625e-05,183.6593,0.714476,704
130,14.420207023620605,14.420151710510254,5.53131103515625e-05,184.3779,0.718557,710
131,14.25537109375,14.255315780639648,5.53131103515625e-05,185.1103,0.732427,716
132,14.097949981689453,14.097893714904785,5.626678466796875e-05,185.8395,0.729215,722
133,13.947989463806152,13.947933197021484,5.626678466796875e-05,186.6326,0.793026,734
134,13.805398941040039,13.805342674255371,5.626678466796875e-05,187.3893,0.756782,740
135,13.669976234436035,13.669919967651367,5.626678466796875e-05,188.1307,0.741401,746
136,13.54151725769043,13.541460990905762,5.626678466796875e-05,188.8827,0.752005,752
137,13.41957950592041,13.419523239135742,5.626678466796875e-05,189.6444,0.761698,758
138,13.30399227142334,13.303936004638672,5.626678466796875e-05,190.5257,0.8813,770
139,13.194297790527344,13.194241523742676,5.626678466796875e-05,191.4332,0.907417,776
140,13.090088844299316,13.090032577514648,5.626678466796875e-05,192.2216,0.788417,776
141,12.991133689880371,12.991077423095703,5.626678466796875e-05,193.0038,0.782258,782
142,12.897056579589844,12.897001266479492,5.53131103515625e-05,194.1266,1.122738,788
143,12.807572364807129,12.807517051696777,5.53131103515625e-05,194.977,0.850458,788
144,12.722332954406738,12.722277641296387,5.53131103515625e-05,195.7873,0.810261,794
145,12.641098022460938,12.641042709350586,5.53131103515625e-05,196.5934,0.80607,800
146,12.56361198425293,12.563556671142578,5.53131103515625e-05,197.4191,0.825747,806
147,12.489644050598145,12.489588737487793,5.53131103515625e-05,198.235,0.815869,812
148,12.418889999389648,12.418834686279297,5.53131103515625e-05,199.0394,0.804379,812
149,12.351218223571777,12.351162910461426,5.53131103515625e-05,199.8453,0.805911,818
150,12.286437034606934,12.286381721496582,5.53131103515625e-05,200.7318,0.886486,818
151,12.224549293518066,12.224493980407715,5.53131103515625e-05,201.5663,0.83454,818
152,12.165107727050781,12.16505241394043,5.53131103515625e-05,202.4339,0.86764,830
153,12.10822868347168,12.108173370361328,5.53131103515625e-05,203.2773,0.84332,830
154,12.05395793914795,12.053902626037598,5.53131103515625e-05,204.119,0.841719,830
155,12.001849174499512,12.001794815063477,5.435943603515625e-05,204.9419,0.822939,836
156,11.95170783996582,11.951653480529785,5.435943603515625e-05,205.7798,0.837898,842
157,11.903650283813477,11.903595924377441,5.435943603515625e-05,206.6207,0.8409,842
158,11.85793685913086,11.857882499694824,5.435943603515625e-05,207.5228,0.902044,842
159,11.814287185668945,11.81423282623291,5.435943603515625e-05,208.3746,0.851873,836
160,11.772307395935059,11.772253036499023,5.435943603515625e-05,209.2249,0.850273,842
161,11.732199668884277,11.732145309448242,5.435943603515625e-05,210.0823,0.857364,848
162,11.693496704101562,11.693443298339844,5.340576171875e-05,210.9402,0.857928,848
163,11.656261444091797,11.656208038330078,5.340576171875e-05,211.7963,0.856059,848
164,11.62061882019043,11.620565414428711,5.340576171875e-05,212.6547,0.858436,848
165,11.586603164672852,11.586549758911133,5.340576171875e-05,213.5217,0.866998,848
166,11.554527282714844,11.554473876953125,5.340576171875e-05,214.3845,0.862853,848
167,11.524092674255371,11.524040222167969,5.245208740234375e-05,215.2944,0.909908,848
168,11.495439529418945,11.495387077331543,5.245208740234375e-05,216.1576,0.863203,848
169,11.468761444091797,11.468708992004395,5.245208740234375e-05,217.0207,0.863014,848
170,11.44346809387207,11.443415641784668,5.245208740234375e-05,217.8575,0.836861,842
171,11.419185638427734,11.419133186340332,5.245208740234375e-05,218.6948,0.837259,842
172,11.395873069763184,11.395821571350098,5.14984130859375e-05,219.5492,0.854391,842
173,11.373209953308105,11.37315845489502,5.14984130859375e-05,220.4096,0.860385,842
174,11.350733757019043,11.350682258605957,5.14984130859375e-05,221.2774,0.867843,842
175,11.329107284545898,11.329055786132812,5.14984130859375e-05,222.1917,0.914258,836
176,11.30862808227539,11.308576583862305,5.14984130859375e-05,223.0443,0.852671,842
177,11.28996467590332,11.28991413116455,5.054473876953125e-05,223.9051,0.860771,842
178,11.272465705871582,11.272415161132812,5.054473876953125e-05,224.7603,0.855201,836
179,11.254919052124023,11.254868507385254,5.054473876953125e-05,225.604,0.843659,830
180,11.237980842590332,11.237930297851562,5.054473876953125e-05,226.4501,0.846088,830
181,11.222637176513672,11.222586631774902,5.054473876953125e-05,227.3021,0.852031,830
182,11.206618309020996,11.206568717956543,4.9591064453125e-05,228.1314,0.829287,824
183,11.191555976867676,11.191506385803223,4.9591064453125e-05,228.9383,0.80689,824
184,11.175834655761719,11.175785064697266,4.9591064453125e-05,229.8208,0.882559,812
185,11.15932846069336,11.159278869628906,4.9591064453125e-05,230.6334,0.812618,818
186,11.142792701721191,11.142744064331055,4.863739013671875e-05,231.466,0.832573,818
187,11.126023292541504,11.125974655151367,4.863739013671875e-05,232.2986,0.832595,818
188,11.108718872070312,11.108670234680176,4.863739013671875e-05,233.1258,0.827215,806
189,11.091294288635254,11.091245651245117,4.863739013671875e-05,233.9377,0.811887,812
190,11.074187278747559,11.074138641357422,4.863739013671875e-05,234.7555,0.817796,812
191,11.056400299072266,11.056352615356445,4.76837158203125e-05,235.5913,0.835811,812
192,11.038166999816895,11.038119316101074,4.76837158203125e-05,236.4162,0.824864,806
193,11.02030086517334,11.02025318145752,4.76837158203125e-05,237.3034,0.887202,806
194,11.002989768981934,11.002942085266113,4.76837158203125e-05,238.1308,0.827464,806
195,10.985040664672852,10.984993934631348,4.673004150390625e-05,238.9365,0.805676,800
196,10.96635627746582,10.966309547424316,4.673004150390625e-05,239.7509,0.814406,800
197,10.947785377502441,10.947738647460938,4.673004150390625e-05,240.5691,0.81814,800
198,10.929738998413086,10.929692268371582,4.673004150390625e-05,241.4423,0.873239,800
199,10.91135025024414,10.911303520202637,4.673004150390625e-05,242.275,0.832739,788
200,10.89202880859375,10.891983032226562,4.57763671875e-05,243.2952,1.020116,788
201,10.872627258300781,10.872581481933594,4.57763671875e-05,244.1098,0.814626,788
202,10.854094505310059,10.854048728942871,4.57763671875e-05,245.0101,0.900348,788
203,10.836320877075195,10.836275100708008,4.57763671875e-05,245.8885,0.878359,788
204,10.817943572998047,10.817898750305176,4.482269287109375e-05,246.8125,0.924045,782
205,10.798908233642578,10.798863410949707,4.482269287109375e-05,247.7928,0.980246,782
206,10.779943466186523,10.779898643493652,4.482269287109375e-05,248.7195,0.926742,782
207,10.761829376220703,10.761784553527832,4.482269287109375e-05,249.6603,0.94078,782
208,10.743773460388184,10.743728637695312,4.482269287109375e-05,250.6018,0.941478,782
209,10.725151062011719,10.725107192993164,4.38690185546875e-05,251.519,0.917176,782
210,10.705900192260742,10.705856323242188,4.38690185546875e-05,252.5753,1.056337,776
211,10.687111854553223,10.687067985534668,4.38690185546875e-05,253.6999,1.124599,776
212,10.669296264648438,10.669252395629883,4.38690185546875e-05,254.8933,1.193394,776
213,10.651583671569824,10.65153980255127,4.38690185546875e-05,256.0284,1.13512,776
214,10.633055686950684,10.633012771606445,4.291534423828125e-05,256.9179,0.889454,770
215,10.613851547241211,10.613808631896973,4.291534423828125e-05,257.7682,0.850363,770
216,10.595085144042969,10.59504222869873,4.291534423828125e-05,258.6316,0.863409,770
217,10.577428817749023,10.577385902404785,4.291534423828125e-05,259.4982,0.866555,770
218,10.560647010803223,10.560604095458984,4.291534423828125e-05,260.3407,0.842523,764
219,10.543038368225098,10.542996406555176,4.1961669921875e-05,261.1945,0.853755,764
220,10.524831771850586,10.524789810180664,4.1961669921875e-05,262.0603,0.86578,764
221,10.506741523742676,10.506699562072754,4.1961669921875e-05,262.9978,0.937499,764
222,10.48929500579834,10.489253044128418,4.1961669921875e-05,263.881,0.883225,764
223,10.472078323364258,10.472037315368652,4.100799560546875e-05,264.754,0.873004,752
224,10.454557418823242,10.454516410827637,4.100799560546875e-05,265.6139,0.859898,752
225,10.436833381652832,10.436792373657227,4.100799560546875e-05,266.4731,0.85918,752
226,10.419318199157715,10.41927719116211,4.100799560546875e-05,267.3563,0.883207,752
227,10.40222454071045,10.402183532714844,4.100799560546875e-05,268.206,0.849753,752
228,10.3853178024292,10.38527774810791,4.00543212890625e-05,269.084,0.877991,746
229,10.36822509765625,10.368185043334961,4.00543212890625e-05,269.9661,0.882042,746
230,10.350970268249512,10.350930213928223,4.00543212890625e-05,270.9113,0.945222,746
231,10.333745002746582,10.333704948425293,4.00543212890625e-05,271.9187,1.007404,746
232,10.31670093536377,10.31666088104248,4.00543212890625e-05,272.8219,0.903241,746
233,10.299793243408203,10.29975414276123,3.910064697265625e-05,273.6976,0.875688,746
234,10.282885551452637,10.282846450805664,3.910064697265625e-05,274.5719,0.874264,740
235,10.265924453735352,10.265885353088379,3.910064697265625e-05,275.4633,0.891401,740
236,10.248984336853027,10.248945236206055,3.910064697265625e-05,276.298,0.83474,740
237,10.232105255126953,10.23206615447998,3.910064697265625e-05,277.1995,0.901451,740
238,10.215237617492676,10.21519947052002,3.814697265625e-05,278.0662,0.866731,740
239,10.198418617248535,10.198380470275879,3.814697265625e-05,278.8889,0.822693,734
240,10.181611061096191,10.181572914123535,3.814697265625e-05,279.9883,1.099439,740
241,10.164910316467285,10.164872169494629,3.814697265625e-05,280.9317,0.943403,734
242,10.14829158782959,10.148253440856934,3.814697265625e-05,281.8304,0.898661,734
243,10.131757736206055,10.131720542907715,3.719329833984375e-05,282.706,0.875599,734
244,10.115280151367188,10.115242958068848,3.719329833984375e-05,283.5662,0.860252,728
245,10.098882675170898,10.098845481872559,3.719329833984375e-05,284.4363,0.870063,728
246,10.082562446594238,10.082525253295898,3.719329833984375e-05,285.3042,0.867885,728
247,10.066322326660156,10.066286087036133,3.62396240234375e-05,286.1941,0.889875,728
248,10.050167083740234,10.050130844116211,3.62396240234375e-05,287.0829,0.888836,728
249,10.034101486206055,10.034065246582031,3.62396240234375e-05,288.1082,1.0253,728
250,10.018133163452148,10.018096923828125,3.62396240234375e-05,289.1392,1.031045,728
251,10.002238273620605,10.002202033996582,3.62396240234375e-05,290.0316,0.892347,716
252,9.9864501953125,9.986414909362793,3.528594970703125e-05,290.8603,0.828734,716
253,9.970746994018555,9.970711708068848,3.528594970703125e-05,291.6961,0.835759,716
254,9.955132484436035,9.955097198486328,3.528594970703125e-05,292.5686,0.872484,716
255,9.939606666564941,9.939571380615234,3.528594970703125e-05,293.3787,0.810109,716
256,9.92416763305664,9.92413330078125,3.4332275390625e-05,294.2011,0.822462,716
257,9.908815383911133,9.908781051635742,3.4332275390625e-05,295.0381,0.836916,716
258,9.893549919128418,9.893515586853027,3.4332275390625e-05,295.8846,0.846533,716
259,9.878369331359863,9.878334999084473,3.4332275390625e-05,296.7734,0.888812,710
260,9.863259315490723,9.863224983215332,3.4332275390625e-05,297.6686,0.895224,710
261,9.848228454589844,9.84819507598877,3.337860107421875e-05,298.5323,0.863713,716
262,9.833266258239746,9.833232879638672,3.337860107421875e-05,299.3949,0.862577,722
263,9.818387985229492,9.818354606628418,3.337860107421875e-05,300.2453,0.850353,710
264,9.803571701049805,9.80353832244873,3.337860107421875e-05,301.0893,0.844043,698
265,9.788812637329102,9.788780212402344,3.24249267578125e-05,301.9318,0.842451,710
266,9.774112701416016,9.774080276489258,3.24249267578125e-05,302.7892,0.857405,710
267,9.759480476379395,9.759448051452637,3.24249267578125e-05,303.6447,0.855497,710
268,9.744884490966797,9.744852066040039,3.24249267578125e-05,304.5309,0.886196,704
269,9.730354309082031,9.730321884155273,3.24249267578125e-05,305.3918,0.860963,710
270,9.715866088867188,9.715834617614746,3.147125244140625e-05,306.2419,0.850062,710
271,9.701427459716797,9.701395988464355,3.147125244140625e-05,307.1042,0.86234,710
272,9.687018394470215,9.686986923217773,3.147125244140625e-05,307.9398,0.835581,710
273,9.672637939453125,9.672606468200684,3.147125244140625e-05,308.7745,0.834697,710
274,9.658295631408691,9.658265113830566,3.0517578125e-05,309.6026,0.82812,710
275,9.643970489501953,9.643939971923828,3.0517578125e-05,310.4206,0.817963,710
276,9.629673957824707,9.629643440246582,3.0517578125e-05,311.2399,0.8193,710
277,9.615388870239258,9.615358352661133,3.0517578125e-05,312.0753,0.835396,698
278,9.601114273071289,9.60108470916748,2.956390380859375e-05,312.945,0.869759,710
279,9.586844444274902,9.586814880371094,2.956390380859375e-05,313.7805,0.835473,710
280,9.572575569152832,9.572546005249023,2.956390380859375e-05,314.6335,0.853007,710
281,9.558298110961914,9.558268547058105,2.956390380859375e-05,315.4839,0.850329,698
282,9.544004440307617,9.543975830078125,2.86102294921875e-05,316.3258,0.841939,710
283,9.52968692779541,9.529658317565918,2.86102294921875e-05,317.187,0.86125,704
284,9.515336036682129,9.515307426452637,2.86102294921875e-05,318.0113,0.824271,704
285,9.500948905944824,9.500920295715332,2.86102294921875e-05,318.9389,0.927561,704
286,9.486506462097168,9.486478805541992,2.765655517578125e-05,319.8816,0.942716,704
287,9.472004890441895,9.471977233886719,2.765655517578125e-05,320.7146,0.833005,704
288,9.457432746887207,9.457405090332031,2.765655517578125e-05,321.5408,0.82619,710
289,9.442769050598145,9.442742347717285,2.6702880859375e-05,322.4307,0.889911,710
290,9.428009986877441,9.427983283996582,2.6702880859375e-05,323.2861,0.855412,704
291,9.413131713867188,9.413105010986328,2.6702880859375e-05,324.1198,0.833644,704
292,9.398130416870117,9.398103713989258,2.6702880859375e-05,324.9641,0.844345,704
293,9.38296890258789,9.382943153381348,2.574920654296875e-05,325.7996,0.835492,698
294,9.367636680603027,9.367610931396484,2.574920654296875e-05,326.6509,0.851357,698
295,9.352099418640137,9.352073669433594,2.574920654296875e-05,327.5219,0.870973,692
296,9.336336135864258,9.336311340332031,2.47955322265625e-05,328.3737,0.851809,692
297,9.320304870605469,9.320280075073242,2.47955322265625e-05,329.2304,0.85665,692
298,9.303967475891113,9.303942680358887,2.47955322265625e-05,330.1352,0.904796,698
299,9.287275314331055,9.287251472473145,2.384185791015625e-05,330.9898,0.854602,698
300,9.270177841186523,9.270153999328613,2.384185791015625e-05,331.8657,0.875926,704
301,9.25260066986084,9.252577781677246,2.288818359375e-05,332.7562,0.890451,710
302,9.234472274780273,9.23444938659668,2.288818359375e-05,333.6348,0.878689,710
303,9.215692520141602,9.215670585632324,2.193450927734375e-05,334.5197,0.884869,716
304,9.19615364074707,9.196131706237793,2.193450927734375e-05,335.3923,0.872592,722
305,9.175710678100586,9.175689697265625,2.09808349609375e-05,336.2573,0.865033,722
306,9.154197692871094,9.154176712036133,2.09808349609375e-05,337.165,0.907639,722
307,9.131393432617188,9.131373405456543,2.002716064453125e-05,338.0371,0.872094,734
308,9.107041358947754,9.10702133178711,2.002716064453125e-05,338.9645,0.927413,740
309,9.080821990966797,9.080802917480469,1.9073486328125e-05,339.9464,0.981934,746
310,9.052309036254883,9.052289962768555,1.9073486328125e-05,340.8582,0.911834,752
311,9.020953178405762,9.02093505859375,1.811981201171875e-05,341.8005,0.942209,764
312,8.986039161682129,8.986021041870117,1.811981201171875e-05,342.7974,0.996962,776
313,8.946449279785156,8.946431159973145,1.811981201171875e-05,343.7692,0.971829,794
314,8.90017032623291,8.900151252746582,1.9073486328125e-05,344.7855,1.016299,806
315,8.841565132141113,8.841546058654785,1.9073486328125e-05,345.8183,1.032767,836
316,8.749594688415527,8.749573707580566,2.09808349609375e-05,346.9267,1.108409,878
317,8.594887733459473,8.594864845275879,2.288818359375e-05,348.0851,1.158396,920
318,8.346973419189453,8.34694766998291,2.574920654296875e-05,349.2657,1.180551,980
319,7.994318008422852,7.994290828704834,2.7179718017578125e-05,350.5441,1.278448,1052
320,7.816678524017334,7.816651344299316,2.7179718017578125e-05,351.8816,1.337484,1058
321,7.847677707672119,7.847650051116943,2.765655517578125e-05,353.2073,1.325661,1070
322,7.681640148162842,7.681612014770508,2.8133392333984375e-05,354.5714,1.364119,1064
323,7.375463485717773,7.375434875488281,2.86102294921875e-05,355.9075,1.336138,1076
324,7.025769233703613,7.025740146636963,2.9087066650390625e-05,357.281,1.37346,1088
325,6.701835632324219,6.701805591583252,3.0040740966796875e-05,358.6813,1.40028,1100
326,6.414713382720947,6.414682388305664,3.0994415283203125e-05,360.0474,1.366128,1088
327,6.170572280883789,6.170539855957031,3.24249267578125e-05,361.3608,1.313455,1070
328,5.9740519523620605,5.974018096923828,3.3855438232421875e-05,362.9598,1.598916,1076
329,5.750211715698242,5.750176429748535,3.528594970703125e-05,364.3107,1.350989,1100
330,5.524971008300781,5.524934768676758,3.62396240234375e-05,365.6921,1.381389,1136
