model,seed,split,metric,epoch,loss_timesummed,display_divisor,metric_convention,source_path,record_type
deeponet,0,train,total_loss,4486,0.026678195223212242,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4487,0.02667541801929474,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4488,0.02667280100286007,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4489,0.02667003497481346,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4490,0.026667416095733643,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4491,0.02666463889181614,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4492,0.026662027463316917,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4493,0.02665933407843113,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4494,0.026656746864318848,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4495,0.02665412798523903,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4496,0.026651659980416298,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4497,0.026649098843336105,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4498,0.026646578684449196,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4499,0.026644131168723106,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4500,0.026641732081770897,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4501,0.02663913369178772,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4502,0.02663671039044857,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4503,0.026634201407432556,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4504,0.0266317930072546,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4505,0.026629209518432617,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4506,0.02662675641477108,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4507,0.026624232530593872,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4508,0.026621723547577858,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4509,0.026619214564561844,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4510,0.026616713032126427,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4511,0.02661418914794922,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4512,0.026611685752868652,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4513,0.026609202846884727,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4514,0.026606809347867966,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4515,0.02660449780523777,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4516,0.02660216949880123,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4517,0.026599889621138573,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4518,0.026597613468766212,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4519,0.02659538947045803,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4520,0.026593178510665894,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4521,0.026591062545776367,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4522,0.0265889260917902,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4523,0.02658732235431671,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4524,0.026585835963487625,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4525,0.026584425941109657,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4526,0.026583561673760414,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4527,0.026582885533571243,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4528,0.026582468301057816,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4529,0.026582662016153336,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4530,0.02658325433731079,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4531,0.026584137231111526,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4532,0.02658608928322792,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4533,0.02658722922205925,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4534,0.02658679522573948,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4535,0.026584187522530556,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4536,0.026578828692436218,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4537,0.026571106165647507,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4538,0.026561876758933067,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4539,0.02655273675918579,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4540,0.026545196771621704,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4541,0.026540135964751244,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4542,0.026537764817476273,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4543,0.026537423953413963,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4544,0.026538144797086716,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4545,0.026538753882050514,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4546,0.02653823234140873,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4547,0.026535814628005028,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4548,0.026531774550676346,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4549,0.02652670070528984,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4550,0.026521440595388412,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4551,0.02651672065258026,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4552,0.026513095945119858,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4553,0.02651059627532959,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4554,0.02650890313088894,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4555,0.02650758996605873,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4556,0.02650618553161621,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4557,0.02650444209575653,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4558,0.02650235965847969,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4559,0.02649976871907711,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4560,0.02649664506316185,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4561,0.026493210345506668,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4562,0.026489850133657455,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4563,0.0264867153018713,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4564,0.02648388221859932,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4565,0.02648143470287323,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4566,0.026479369029402733,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4567,0.02647762931883335,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4568,0.026475805789232254,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4569,0.02647393010556698,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4570,0.02647193893790245,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4571,0.02646971307694912,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4572,0.026467278599739075,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4573,0.02646470069885254,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4574,0.026461705565452576,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4575,0.026458730921149254,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4576,0.02645586058497429,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4577,0.026453088968992233,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4578,0.02645048126578331,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4579,0.026448022574186325,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4580,0.026445681229233742,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4581,0.026443442329764366,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4582,0.02644125185906887,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4583,0.026438981294631958,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4584,0.026436755433678627,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4585,0.0264345221221447,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4586,0.026432281360030174,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4587,0.02643008902668953,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4588,0.026428449898958206,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4589,0.026426047086715698,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4590,0.02642395719885826,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4591,0.026421556249260902,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4592,0.026418983936309814,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4593,0.026416247710585594,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4594,0.02641371823847294,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,4595,0.026411022990942,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
