method,seed,interval,t_start_s,t_end_s,species,mean_normalized_squared_endpoint_error
observed_interval,0,3,3.1034483909606934,4.137930870056152,DG,3.4986504033440724e-05
observed_interval,0,3,3.1034483909606934,4.137930870056152,MG,1.0605735951685347e-05
observed_interval,0,3,3.1034483909606934,4.137930870056152,GL,8.50858759804396e-06
observed_interval,0,3,3.1034483909606934,4.137930870056152,RCO2R,3.3689605061226757e-06
observed_interval,0,4,4.137930870056152,5.1724138259887695,TG,1.2661937489610864e-06
observed_interval,0,4,4.137930870056152,5.1724138259887695,ROH,2.4510445655323565e-06
observed_interval,0,4,4.137930870056152,5.1724138259887695,DG,3.025908699783031e-05
observed_interval,0,4,4.137930870056152,5.1724138259887695,MG,7.164986982388655e-06
observed_interval,0,4,4.137930870056152,5.1724138259887695,GL,1.017821159621235e-05
observed_interval,0,4,4.137930870056152,5.1724138259887695,RCO2R,3.004643303938792e-06
observed_interval,0,5,5.1724138259887695,6.206896781921387,TG,1.1391364296287065e-06
observed_interval,0,5,5.1724138259887695,6.206896781921387,ROH,2.4031892280618194e-06
observed_interval,0,5,5.1724138259887695,6.206896781921387,DG,2.4915509129641578e-05
observed_interval,0,5,5.1724138259887695,6.206896781921387,MG,5.049451829108875e-06
observed_interval,0,5,5.1724138259887695,6.206896781921387,GL,1.5582672858727165e-05
observed_interval,0,5,5.1724138259887695,6.206896781921387,RCO2R,2.6423920189699857e-06
observed_interval,0,6,6.206896781921387,7.241379261016846,TG,1.0932644727290608e-06
observed_interval,0,6,6.206896781921387,7.241379261016846,ROH,2.7179034987057094e-06
observed_interval,0,6,6.206896781921387,7.241379261016846,DG,2.0238632714608684e-05
observed_interval,0,6,6.206896781921387,7.241379261016846,MG,4.25811049353797e-06
observed_interval,0,6,6.206896781921387,7.241379261016846,GL,2.260888686578255e-05
observed_interval,0,6,6.206896781921387,7.241379261016846,RCO2R,2.6757825253298506e-06
observed_interval,0,7,7.241379261016846,8.275861740112305,TG,1.0844128155440558e-06
observed_interval,0,7,7.241379261016846,8.275861740112305,ROH,3.140063881801325e-06
observed_interval,0,7,7.241379261016846,8.275861740112305,DG,1.6649308236083016e-05
observed_interval,0,7,7.241379261016846,8.275861740112305,MG,4.3420077417977154e-06
observed_interval,0,7,7.241379261016846,8.275861740112305,GL,2.8419066438800655e-05
observed_interval,0,7,7.241379261016846,8.275861740112305,RCO2R,2.9713746698689647e-06
observed_interval,0,8,8.275861740112305,9.310344696044922,TG,1.071609517566685e-06
observed_interval,0,8,8.275861740112305,9.310344696044922,ROH,3.390390247659525e-06
observed_interval,0,8,8.275861740112305,9.310344696044922,DG,1.4059568457014393e-05
observed_interval,0,8,8.275861740112305,9.310344696044922,MG,4.8849842642084695e-06
observed_interval,0,8,8.275861740112305,9.310344696044922,GL,3.155630110995844e-05
observed_interval,0,8,8.275861740112305,9.310344696044922,RCO2R,3.2255879887088668e-06
observed_interval,0,9,9.310344696044922,10.344827651977539,TG,1.0429557733004913e-06
observed_interval,0,9,9.310344696044922,10.344827651977539,ROH,3.3784449442464393e-06
observed_interval,0,9,9.310344696044922,10.344827651977539,DG,1.225040432473179e-05
observed_interval,0,9,9.310344696044922,10.344827651977539,MG,5.62552668270655e-06
observed_interval,0,9,9.310344696044922,10.344827651977539,GL,3.2001938961911947e-05
observed_interval,0,9,9.310344696044922,10.344827651977539,RCO2R,3.2863797514437465e-06
observed_interval,0,10,10.344827651977539,11.379310607910156,TG,1.0044461760116974e-06
observed_interval,0,10,10.344827651977539,11.379310607910156,ROH,3.1618160392099526e-06
observed_interval,0,10,10.344827651977539,11.379310607910156,DG,1.1021125828847289e-05
observed_interval,0,10,10.344827651977539,11.379310607910156,MG,6.4032001318992116e-06
observed_interval,0,10,10.344827651977539,11.379310607910156,GL,3.046375059057027e-05
observed_interval,0,10,10.344827651977539,11.379310607910156,RCO2R,3.1646632123738527e-06
observed_interval,0,11,11.379310607910156,12.413793563842773,TG,9.66552192949166e-07
observed_interval,0,11,11.379310607910156,12.413793563842773,ROH,2.8467729862313718e-06
observed_interval,0,11,11.379310607910156,12.413793563842773,DG,1.0217380804533605e-05
observed_interval,0,11,11.379310607910156,12.413793563842773,MG,7.11207485437626e-06
observed_interval,0,11,11.379310607910156,12.413793563842773,GL,2.7773503461503424e-05
observed_interval,0,11,11.379310607910156,12.413793563842773,RCO2R,2.9418602025543805e-06
observed_interval,0,12,12.413793563842773,13.448275566101074,TG,9.369621807309159e-07
observed_interval,0,12,12.413793563842773,13.448275566101074,ROH,2.5245012693630997e-06
observed_interval,0,12,12.413793563842773,13.448275566101074,DG,9.722790309751872e-06
observed_interval,0,12,12.413793563842773,13.448275566101074,MG,7.686589015065692e-06
observed_interval,0,12,12.413793563842773,13.448275566101074,GL,2.46099843934644e-05
observed_interval,0,12,12.413793563842773,13.448275566101074,RCO2R,2.6997749955626205e-06
observed_interval,0,13,13.448275566101074,14.482758522033691,TG,9.192377774525085e-07
observed_interval,0,13,13.448275566101074,14.482758522033691,ROH,2.2521496703120647e-06
observed_interval,0,13,13.448275566101074,14.482758522033691,DG,9.44725707086036e-06
observed_interval,0,13,13.448275566101074,14.482758522033691,MG,8.098938451439608e-06
observed_interval,0,13,13.448275566101074,14.482758522033691,GL,2.1433970687212422e-05
observed_interval,0,13,13.448275566101074,14.482758522033691,RCO2R,2.4936027784860926e-06
observed_interval,0,14,14.482758522033691,15.517241477966309,TG,9.141343184637662e-07
observed_interval,0,14,14.482758522033691,15.517241477966309,ROH,2.0561797100526746e-06
observed_interval,0,14,14.482758522033691,15.517241477966309,DG,9.321114703197964e-06
observed_interval,0,14,14.482758522033691,15.517241477966309,MG,8.353529665328097e-06
observed_interval,0,14,14.482758522033691,15.517241477966309,GL,1.8514780094847083e-05
observed_interval,0,14,14.482758522033691,15.517241477966309,RCO2R,2.351001512579387e-06
observed_interval,0,15,15.517241477966309,16.55172348022461,TG,9.202970545629796e-07
observed_interval,0,15,15.517241477966309,16.55172348022461,ROH,1.9420240278122947e-06
observed_interval,0,15,15.517241477966309,16.55172348022461,DG,9.291225069318898e-06
observed_interval,0,15,15.517241477966309,16.55172348022461,MG,8.476748007524293e-06
observed_interval,0,15,15.517241477966309,16.55172348022461,GL,1.5983641787897795e-05
observed_interval,0,15,15.517241477966309,16.55172348022461,RCO2R,2.279578893649159e-06
observed_interval,0,16,16.55172348022461,17.586206436157227,TG,9.361638149130158e-07
observed_interval,0,16,16.55172348022461,17.586206436157227,ROH,1.9037436231883476e-06
observed_interval,0,16,16.55172348022461,17.586206436157227,DG,9.31875274545746e-06
observed_interval,0,16,16.55172348022461,17.586206436157227,MG,8.508728569722734e-06
observed_interval,0,16,16.55172348022461,17.586206436157227,GL,1.3882992789149284e-05
observed_interval,0,16,16.55172348022461,17.586206436157227,RCO2R,2.275916585858795e-06
observed_interval,0,17,17.586206436157227,18.620689392089844,TG,9.595279379936983e-07
observed_interval,0,17,17.586206436157227,18.620689392089844,ROH,1.9304898160044104e-06
observed_interval,0,17,17.586206436157227,18.620689392089844,DG,9.372843123856e-06
observed_interval,0,17,17.586206436157227,18.620689392089844,MG,8.49524985824246e-06
observed_interval,0,17,17.586206436157227,18.620689392089844,GL,1.2203287951706443e-05
observed_interval,0,17,17.586206436157227,18.620689392089844,RCO2R,2.331616087758448e-06
observed_interval,0,18,18.620689392089844,19.65517234802246,TG,9.90251805887965e-07
observed_interval,0,18,18.620689392089844,19.65517234802246,ROH,2.0106988358747913e-06
observed_interval,0,18,18.620689392089844,19.65517234802246,DG,9.43945451581385e-06
observed_interval,0,18,18.620689392089844,19.65517234802246,MG,8.484819773002528e-06
observed_interval,0,18,18.620689392089844,19.65517234802246,GL,1.0904668670264073e-05
observed_interval,0,18,18.620689392089844,19.65517234802246,RCO2R,2.434334646750358e-06
observed_interval,0,19,19.65517234802246,20.689655303955078,TG,1.0259226428388502e-06
observed_interval,0,19,19.65517234802246,20.689655303955078,ROH,2.133333055098774e-06
observed_interval,0,19,19.65517234802246,20.689655303955078,DG,9.500852684141137e-06
observed_interval,0,19,19.65517234802246,20.689655303955078,MG,8.516085472365376e-06
observed_interval,0,19,19.65517234802246,20.689655303955078,GL,9.939072697306983e-06
observed_interval,0,19,19.65517234802246,20.689655303955078,RCO2R,2.5770907541300403e-06
observed_interval,0,20,20.689655303955078,21.724138259887695,TG,1.0663504781405209e-06
observed_interval,0,20,20.689655303955078,21.724138259887695,ROH,2.2896379050507676e-06
observed_interval,0,20,20.689655303955078,21.724138259887695,DG,9.551346010994166e-06
observed_interval,0,20,20.689655303955078,21.724138259887695,MG,8.62625256559113e-06
observed_interval,0,20,20.689655303955078,21.724138259887695,GL,9.254117685486563e-06
observed_interval,0,20,20.689655303955078,21.724138259887695,RCO2R,2.751155761870905e-06
observed_interval,0,21,21.724138259887695,22.758621215820312,TG,1.1109463002867415e-06
observed_interval,0,21,21.724138259887695,22.758621215820312,ROH,2.4727835352678085e-06
observed_interval,0,21,21.724138259887695,22.758621215820312,DG,9.587522981746588e-06
observed_interval,0,21,21.724138259887695,22.758621215820312,MG,8.845163392834365e-06
observed_interval,0,21,21.724138259887695,22.758621215820312,GL,8.79940671438817e-06
observed_interval,0,21,21.724138259887695,22.758621215820312,RCO2R,2.951082933577709e-06
observed_interval,0,22,22.758621215820312,23.79310417175293,TG,1.1595525393204298e-06
observed_interval,0,22,22.758621215820312,23.79310417175293,ROH,2.6778457140608225e-06
observed_interval,0,22,22.758621215820312,23.79310417175293,DG,9.60780289460672e-06
observed_interval,0,22,22.758621215820312,23.79310417175293,MG,9.19484045880381e-06
observed_interval,0,22,22.758621215820312,23.79310417175293,GL,8.530453669663984e-06
observed_interval,0,22,22.758621215820312,23.79310417175293,RCO2R,3.1723234314995352e-06
observed_interval,0,23,23.79310417175293,24.827587127685547,TG,1.2119802477172925e-06
observed_interval,0,23,23.79310417175293,24.827587127685547,ROH,2.9013683615630725e-06
observed_interval,0,23,23.79310417175293,24.827587127685547,DG,9.613731890567578e-06
observed_interval,0,23,23.79310417175293,24.827587127685547,MG,9.692489584267605e-06
observed_interval,0,23,23.79310417175293,24.827587127685547,GL,8.408427675021812e-06
observed_interval,0,23,23.79310417175293,24.827587127685547,RCO2R,3.4126019272662234e-06
observed_interval,0,24,24.827587127685547,25.86206817626953,TG,1.2683356089837616e-06
observed_interval,0,24,24.827587127685547,25.86206817626953,ROH,3.1412450880452525e-06
observed_interval,0,24,24.827587127685547,25.86206817626953,DG,9.606664207240101e-06
observed_interval,0,24,24.827587127685547,25.86206817626953,MG,1.0348968316975515e-05
observed_interval,0,24,24.827587127685547,25.86206817626953,GL,8.400438673561439e-06
observed_interval,0,24,24.827587127685547,25.86206817626953,RCO2R,3.6702881516248453e-06
observed_interval,0,25,25.86206817626953,26.89655113220215,TG,1.3283313364809146e-06
observed_interval,0,25,25.86206817626953,26.89655113220215,ROH,3.3959790926019195e-06
observed_interval,0,25,25.86206817626953,26.89655113220215,DG,9.590419722371735e-06
observed_interval,0,25,25.86206817626953,26.89655113220215,MG,1.1170797733939253e-05
observed_interval,0,25,25.86206817626953,26.89655113220215,GL,8.479848474962637e-06
observed_interval,0,25,25.86206817626953,26.89655113220215,RCO2R,3.94458629671135e-06
observed_interval,0,26,26.89655113220215,27.931034088134766,TG,1.3923644246460753e-06
observed_interval,0,26,26.89655113220215,27.931034088134766,ROH,3.66511198990338e-06
observed_interval,0,26,26.89655113220215,27.931034088134766,DG,9.566634616930969e-06
observed_interval,0,26,26.89655113220215,27.931034088134766,MG,1.216080090671312e-05
observed_interval,0,26,26.89655113220215,27.931034088134766,GL,8.62487740960205e-06
observed_interval,0,26,26.89655113220215,27.931034088134766,RCO2R,4.2354381548648234e-06
observed_interval,0,27,27.931034088134766,28.965517044067383,TG,1.4602475175706786e-06
observed_interval,0,27,27.931034088134766,28.965517044067383,ROH,3.948345693061128e-06
observed_interval,0,27,27.931034088134766,28.965517044067383,DG,9.538333870295901e-06
observed_interval,0,27,27.931034088134766,28.965517044067383,MG,1.3316862350620795e-05
observed_interval,0,27,27.931034088134766,28.965517044067383,GL,8.817882189759985e-06
observed_interval,0,27,27.931034088134766,28.965517044067383,RCO2R,4.542955139186233e-06
observed_interval,0,28,28.965517044067383,30.0,TG,1.532010173832532e-06
observed_interval,0,28,28.965517044067383,30.0,ROH,4.245693162374664e-06
observed_interval,0,28,28.965517044067383,30.0,DG,9.509321898804046e-06
observed_interval,0,28,28.965517044067383,30.0,MG,1.4637048479926307e-05
observed_interval,0,28,28.965517044067383,30.0,GL,9.045268598129041e-06
observed_interval,0,28,28.965517044067383,30.0,RCO2R,4.867486950388411e-06
observed_interval,1,0,0.0,1.034482717514038,TG,6.357474831020227e-06
observed_interval,1,0,0.0,1.034482717514038,ROH,1.1784924026869703e-05
observed_interval,1,0,0.0,1.034482717514038,DG,0.00014379856293089688
observed_interval,1,0,0.0,1.034482717514038,MG,0.00010578548244666308
observed_interval,1,0,0.0,1.034482717514038,GL,2.5290544726885855e-05
observed_interval,1,0,0.0,1.034482717514038,RCO2R,1.9360870282980613e-05
observed_interval,1,1,1.034482717514038,2.068965435028076,TG,4.5835799937776756e-06
observed_interval,1,1,1.034482717514038,2.068965435028076,ROH,9.719007721287198e-06
observed_interval,1,1,1.034482717514038,2.068965435028076,DG,5.149821663508192e-05
observed_interval,1,1,1.034482717514038,2.068965435028076,MG,5.46273950021714e-05
observed_interval,1,1,1.034482717514038,2.068965435028076,GL,2.641017817950342e-05
observed_interval,1,1,1.034482717514038,2.068965435028076,RCO2R,1.7240918168681674e-05
observed_interval,1,2,2.068965435028076,3.1034483909606934,TG,4.400920261105057e-06
observed_interval,1,2,2.068965435028076,3.1034483909606934,ROH,6.730801942467224e-06
observed_interval,1,2,2.068965435028076,3.1034483909606934,DG,4.781881216331385e-05
observed_interval,1,2,2.068965435028076,3.1034483909606934,MG,8.460455865133554e-05
observed_interval,1,2,2.068965435028076,3.1034483909606934,GL,2.5217483198503032e-05
observed_interval,1,2,2.068965435028076,3.1034483909606934,RCO2R,9.89504133031005e-06
observed_interval,1,3,3.1034483909606934,4.137930870056152,TG,3.2993143577186856e-06
observed_interval,1,3,3.1034483909606934,4.137930870056152,ROH,5.472846169141121e-06
observed_interval,1,3,3.1034483909606934,4.137930870056152,DG,5.0057475164067e-05
observed_interval,1,3,3.1034483909606934,4.137930870056152,MG,6.811557977925986e-05
observed_interval,1,3,3.1034483909606934,4.137930870056152,GL,2.454941022733692e-05
observed_interval,1,3,3.1034483909606934,4.137930870056152,RCO2R,7.314235517696943e-06
observed_interval,1,4,4.137930870056152,5.1724138259887695,TG,2.3818715817469638e-06
observed_interval,1,4,4.137930870056152,5.1724138259887695,ROH,5.918433544138679e-06
observed_interval,1,4,4.137930870056152,5.1724138259887695,DG,4.4852880819235e-05
observed_interval,1,4,4.137930870056152,5.1724138259887695,MG,3.95285569538828e-05
observed_interval,1,4,4.137930870056152,5.1724138259887695,GL,2.580655927886255e-05
observed_interval,1,4,4.137930870056152,5.1724138259887695,RCO2R,8.090584742603824e-06
observed_interval,1,5,5.1724138259887695,6.206896781921387,TG,1.8474499938747613e-06
observed_interval,1,5,5.1724138259887695,6.206896781921387,ROH,6.658835445705336e-06
observed_interval,1,5,5.1724138259887695,6.206896781921387,DG,3.589989137253724e-05
observed_interval,1,5,5.1724138259887695,6.206896781921387,MG,2.0151830540271476e-05
observed_interval,1,5,5.1724138259887695,6.206896781921387,GL,2.798639252432622e-05
observed_interval,1,5,5.1724138259887695,6.206896781921387,RCO2R,9.27503606362734e-06
observed_interval,1,6,6.206896781921387,7.241379261016846,TG,1.5495952538913116e-06
observed_interval,1,6,6.206896781921387,7.241379261016846,ROH,6.977611519687343e-06
observed_interval,1,6,6.206896781921387,7.241379261016846,DG,2.7110228984383866e-05
observed_interval,1,6,6.206896781921387,7.241379261016846,MG,1.198917470901506e-05
observed_interval,1,6,6.206896781921387,7.241379261016846,GL,2.964368832181208e-05
observed_interval,1,6,6.206896781921387,7.241379261016846,RCO2R,9.694148502603639e-06
observed_interval,1,7,7.241379261016846,8.275861740112305,TG,1.3526121165341465e-06
observed_interval,1,7,7.241379261016846,8.275861740112305,ROH,6.756264156138059e-06
observed_interval,1,7,7.241379261016846,8.275861740112305,DG,2.0164916350040585e-05
observed_interval,1,7,7.241379261016846,8.275861740112305,MG,1.0760815712274052e-05
observed_interval,1,7,7.241379261016846,8.275861740112305,GL,2.9905510018579662e-05
observed_interval,1,7,7.241379261016846,8.275861740112305,RCO2R,9.263000720238779e-06
observed_interval,1,8,8.275861740112305,9.310344696044922,TG,1.1910858574992744e-06
observed_interval,1,8,8.275861740112305,9.310344696044922,ROH,6.141904123069253e-06
observed_interval,1,8,8.275861740112305,9.310344696044922,DG,1.5279507351806387e-05
observed_interval,1,8,8.275861740112305,9.310344696044922,MG,1.238282311533112e-05
observed_interval,1,8,8.275861740112305,9.310344696044922,GL,2.8652788387262262e-05
observed_interval,1,8,8.275861740112305,9.310344696044922,RCO2R,8.27494659461081e-06
observed_interval,1,9,9.310344696044922,10.344827651977539,TG,1.0468692153153825e-06
observed_interval,1,9,9.310344696044922,10.344827651977539,ROH,5.3441140153154265e-06
observed_interval,1,9,9.310344696044922,10.344827651977539,DG,1.2069524927937891e-05
observed_interval,1,9,9.310344696044922,10.344827651977539,MG,1.440998494217638e-05
observed_interval,1,9,9.310344696044922,10.344827651977539,GL,2.626805508043617e-05
observed_interval,1,9,9.310344696044922,10.344827651977539,RCO2R,7.060202278807992e-06
observed_interval,1,10,10.344827651977539,11.379310607910156,TG,9.195836128128576e-07
observed_interval,1,10,10.344827651977539,11.379310607910156,ROH,4.54135306426906e-06
observed_interval,1,10,10.344827651977539,11.379310607910156,DG,1.0017359272751492e-05
observed_interval,1,10,10.344827651977539,11.379310607910156,MG,1.5753941625007428e-05
observed_interval,1,10,10.344827651977539,11.379310607910156,GL,2.3305872673518024e-05
observed_interval,1,10,10.344827651977539,11.379310607910156,RCO2R,5.869436336070066e-06
observed_interval,1,11,11.379310607910156,12.413793563842773,TG,8.141856824295246e-07
observed_interval,1,11,11.379310607910156,12.413793563842773,ROH,3.853056114166975e-06
observed_interval,1,11,11.379310607910156,12.413793563842773,DG,8.682561201567296e-06
observed_interval,1,11,11.379310607910156,12.413793563842773,MG,1.6131711163325235e-05
observed_interval,1,11,11.379310607910156,12.413793563842773,GL,2.0279419914004393e-05
observed_interval,1,11,11.379310607910156,12.413793563842773,RCO2R,4.856629857385997e-06
observed_interval,1,12,12.413793563842773,13.448275566101074,TG,7.349410111601173e-07
observed_interval,1,12,12.413793563842773,13.448275566101074,ROH,3.3416097267036093e-06
observed_interval,1,12,12.413793563842773,13.448275566101074,DG,7.757953426335007e-06
observed_interval,1,12,12.413793563842773,13.448275566101074,MG,1.5659594282624312e-05
observed_interval,1,12,12.413793563842773,13.448275566101074,GL,1.7559741536388174e-05
observed_interval,1,12,12.413793563842773,13.448275566101074,RCO2R,4.094844825885957e-06
observed_interval,1,13,13.448275566101074,14.482758522033691,TG,6.836034458501672e-07
observed_interval,1,13,13.448275566101074,14.482758522033691,ROH,3.0265732675616164e-06
observed_interval,1,13,13.448275566101074,14.482758522033691,DG,7.058445589791518e-06
observed_interval,1,13,13.448275566101074,14.482758522033691,MG,1.4608833225793205e-05
observed_interval,1,13,13.448275566101074,14.482758522033691,GL,1.5366200386779383e-05
observed_interval,1,13,13.448275566101074,14.482758522033691,RCO2R,3.6009525956615107e-06
observed_interval,1,14,14.482758522033691,15.517241477966309,TG,6.598861546081025e-07
observed_interval,1,14,14.482758522033691,15.517241477966309,ROH,2.899962964875158e-06
observed_interval,1,14,14.482758522033691,15.517241477966309,DG,6.48846344120102e-06
observed_interval,1,14,14.482758522033691,15.517241477966309,MG,1.3275719538796693e-05
observed_interval,1,14,14.482758522033691,15.517241477966309,GL,1.3792309800919611e-05
observed_interval,1,14,14.482758522033691,15.517241477966309,RCO2R,3.3580120089027332e-06
observed_interval,1,15,15.517241477966309,16.55172348022461,TG,6.618130328206462e-07
observed_interval,1,15,15.517241477966309,16.55172348022461,ROH,2.938403440566617e-06
observed_interval,1,15,15.517241477966309,16.55172348022461,DG,6.008134732837789e-06
observed_interval,1,15,15.517241477966309,16.55172348022461,MG,1.1925316357519478e-05
observed_interval,1,15,15.517241477966309,16.55172348022461,GL,1.2842242540500592e-05
observed_interval,1,15,15.517241477966309,16.55172348022461,RCO2R,3.3316398457827745e-06
observed_interval,1,16,16.55172348022461,17.586206436157227,TG,6.867039132885111e-07
observed_interval,1,16,16.55172348022461,17.586206436157227,ROH,3.1122867767408025e-06
observed_interval,1,16,16.55172348022461,17.586206436157227,DG,5.611564574792283e-06
observed_interval,1,16,16.55172348022461,17.586206436157227,MG,1.0763728823803831e-05
observed_interval,1,16,16.55172348022461,17.586206436157227,GL,1.2465851796150673e-05
observed_interval,1,16,16.55172348022461,17.586206436157227,RCO2R,3.4817669529729756e-06
observed_interval,1,17,17.586206436157227,18.620689392089844,TG,7.313475407499936e-07
observed_interval,1,17,17.586206436157227,18.620689392089844,ROH,3.3914934647327755e-06
observed_interval,1,17,17.586206436157227,18.620689392089844,DG,5.3080461839272175e-06
observed_interval,1,17,17.586206436157227,18.620689392089844,MG,9.942325050360523e-06
observed_interval,1,17,17.586206436157227,18.620689392089844,GL,1.2586143384396564e-05
observed_interval,1,17,17.586206436157227,18.620689392089844,RCO2R,3.767981297642109e-06
observed_interval,1,18,18.620689392089844,19.65517234802246,TG,7.924280680526863e-07
observed_interval,1,18,18.620689392089844,19.65517234802246,ROH,3.748084054677747e-06
observed_interval,1,18,18.620689392089844,19.65517234802246,DG,5.11227517563384e-06
observed_interval,1,18,18.620689392089844,19.65517234802246,MG,9.557199518894777e-06
observed_interval,1,18,18.620689392089844,19.65517234802246,GL,1.3115088222548366e-05
observed_interval,1,18,18.620689392089844,19.65517234802246,RCO2R,4.154359885433223e-06
observed_interval,1,19,19.65517234802246,20.689655303955078,TG,8.668063173900009e-07
observed_interval,1,19,19.65517234802246,20.689655303955078,ROH,4.158207048021723e-06
observed_interval,1,19,19.65517234802246,20.689655303955078,DG,5.038574272475671e-06
observed_interval,1,19,19.65517234802246,20.689655303955078,MG,9.662262527854182e-06
observed_interval,1,19,19.65517234802246,20.689655303955078,GL,1.3967810446047224e-05
observed_interval,1,19,19.65517234802246,20.689655303955078,RCO2R,4.610474661603803e-06
observed_interval,1,20,20.689655303955078,21.724138259887695,TG,9.517303851680481e-07
observed_interval,1,20,20.689655303955078,21.724138259887695,ROH,4.602207354764687e-06
observed_interval,1,20,20.689655303955078,21.724138259887695,DG,5.098738711240003e-06
observed_interval,1,20,20.689655303955078,21.724138259887695,MG,1.0279239177179988e-05
observed_interval,1,20,20.689655303955078,21.724138259887695,GL,1.5065071238495875e-05
observed_interval,1,20,20.689655303955078,21.724138259887695,RCO2R,5.11097732669441e-06
observed_interval,1,21,21.724138259887695,22.758621215820312,TG,1.0446066198710469e-06
observed_interval,1,21,21.724138259887695,22.758621215820312,ROH,5.064518063591095e-06
observed_interval,1,21,21.724138259887695,22.758621215820312,DG,5.300206339597935e-06
observed_interval,1,21,21.724138259887695,22.758621215820312,MG,1.1404419637983665e-05
observed_interval,1,21,21.724138259887695,22.758621215820312,GL,1.633877764106728e-05
observed_interval,1,21,21.724138259887695,22.758621215820312,RCO2R,5.636565674649319e-06
observed_interval,1,22,22.758621215820312,23.79310417175293,TG,1.1434933639975497e-06
observed_interval,1,22,22.758621215820312,23.79310417175293,ROH,5.533076546271332e-06
observed_interval,1,22,22.758621215820312,23.79310417175293,DG,5.645904820994474e-06
observed_interval,1,22,22.758621215820312,23.79310417175293,MG,1.3017423043493181e-05
observed_interval,1,22,22.758621215820312,23.79310417175293,GL,1.773190342646558e-05
observed_interval,1,22,22.758621215820312,23.79310417175293,RCO2R,6.172130269987974e-06
observed_interval,1,23,23.79310417175293,24.827587127685547,TG,1.2464302017178852e-06
observed_interval,1,23,23.79310417175293,24.827587127685547,ROH,5.9990516092511825e-06
observed_interval,1,23,23.79310417175293,24.827587127685547,DG,6.136548563517863e-06
observed_interval,1,23,23.79310417175293,24.827587127685547,MG,1.5087554857018404e-05
observed_interval,1,23,23.79310417175293,24.827587127685547,GL,1.9196992070646957e-05
observed_interval,1,23,23.79310417175293,24.827587127685547,RCO2R,6.70623285259353e-06
observed_interval,1,24,24.827587127685547,25.86206817626953,TG,1.3518108517018845e-06
observed_interval,1,24,24.827587127685547,25.86206817626953,ROH,6.455741186073283e-06
observed_interval,1,24,24.827587127685547,25.86206817626953,DG,6.7688697527046315e-06
observed_interval,1,24,24.827587127685547,25.86206817626953,MG,1.7575943275005557e-05
observed_interval,1,24,24.827587127685547,25.86206817626953,GL,2.0696170395240188e-05
observed_interval,1,24,24.827587127685547,25.86206817626953,RCO2R,7.2305510911974125e-06
observed_interval,1,25,25.86206817626953,26.89655113220215,TG,1.4584809377993224e-06
observed_interval,1,25,25.86206817626953,26.89655113220215,ROH,6.898816536704544e-06
observed_interval,1,25,25.86206817626953,26.89655113220215,DG,7.536576049460564e-06
observed_interval,1,25,25.86206817626953,26.89655113220215,MG,2.0441319065866992e-05
observed_interval,1,25,25.86206817626953,26.89655113220215,GL,2.2201260435394943e-05
observed_interval,1,25,25.86206817626953,26.89655113220215,RCO2R,7.739607099210843e-06
observed_interval,1,26,26.89655113220215,27.931034088134766,TG,1.56543046614388e-06
observed_interval,1,26,26.89655113220215,27.931034088134766,ROH,7.325129445234779e-06
observed_interval,1,26,26.89655113220215,27.931034088134766,DG,8.433023140241858e-06
observed_interval,1,26,26.89655113220215,27.931034088134766,MG,2.3640284780412912e-05
observed_interval,1,26,26.89655113220215,27.931034088134766,GL,2.3688020519330166e-05
observed_interval,1,26,26.89655113220215,27.931034088134766,RCO2R,8.229731065512169e-06
observed_interval,1,27,27.931034088134766,28.965517044067383,TG,1.6716965092200553e-06
observed_interval,1,27,27.931034088134766,28.965517044067383,ROH,7.732769518042915e-06
observed_interval,1,27,27.931034088134766,28.965517044067383,DG,9.449762728763744e-06
observed_interval,1,27,27.931034088134766,28.965517044067383,MG,2.7130916350870393e-05
observed_interval,1,27,27.931034088134766,28.965517044067383,GL,2.5142222511931323e-05
observed_interval,1,27,27.931034088134766,28.965517044067383,RCO2R,8.697984412719961e-06
observed_interval,1,28,28.965517044067383,30.0,TG,1.7767499684850918e-06
observed_interval,1,28,28.965517044067383,30.0,ROH,8.120811799017247e-06
observed_interval,1,28,28.965517044067383,30.0,DG,1.0576970453257672e-05
observed_interval,1,28,28.965517044067383,30.0,MG,3.087205914198421e-05
observed_interval,1,28,28.965517044067383,30.0,GL,2.6550103939371184e-05
observed_interval,1,28,28.965517044067383,30.0,RCO2R,9.143280294665601e-06
observed_interval,2,0,0.0,1.034482717514038,TG,3.0992475785751594e-06
observed_interval,2,0,0.0,1.034482717514038,ROH,3.718282869158429e-06
observed_interval,2,0,0.0,1.034482717514038,DG,9.581514314049855e-05
observed_interval,2,0,0.0,1.034482717514038,MG,2.3069947928888723e-05
observed_interval,2,0,0.0,1.034482717514038,GL,1.643090035940986e-05
observed_interval,2,0,0.0,1.034482717514038,RCO2R,6.586504696315387e-06
observed_interval,2,1,1.034482717514038,2.068965435028076,TG,2.258624363093986e-06
observed_interval,2,1,1.034482717514038,2.068965435028076,ROH,4.133848506171489e-06
observed_interval,2,1,1.034482717514038,2.068965435028076,DG,5.521708953892812e-05
observed_interval,2,1,1.034482717514038,2.068965435028076,MG,1.0953046512440778e-05
observed_interval,2,1,1.034482717514038,2.068965435028076,GL,1.6735812096158043e-05
observed_interval,2,1,1.034482717514038,2.068965435028076,RCO2R,7.487110451620538e-06
