epoch,total_loss,mse_loss,test_mse_noisy,test_mse_clean,batch_loss_running_mean,optimizer_step,elapsed_seconds
2417,0.04726345092058182,0.04726345092058182,,,0.05293450225144625,9672,496.8028
2418,0.058802198618650436,0.058802198618650436,,,0.05636288318783045,9676,497.0359
2419,0.06697113811969757,0.06697113811969757,,,0.06892058346420527,9680,497.2806
2420,0.07138566672801971,0.07138566672801971,,,0.08248208742588758,9684,497.5159
2421,0.08323664963245392,0.08323664963245392,,,0.07447524927556515,9688,497.7524
2422,0.06929770112037659,0.06929770112037659,,,0.059806195087730885,9692,497.9999
2423,0.06375108659267426,0.06375108659267426,,,0.06085203681141138,9696,498.24
2424,0.05613091588020325,0.05613091588020325,,,0.05304581020027399,9700,498.4788
2425,0.06428060680627823,0.06428060680627823,,,0.06397698260843754,9704,498.7149
2426,0.08360859751701355,0.08360859751701355,,,0.072592006996274,9708,498.9559
2427,0.05376305431127548,0.05376305431127548,,,0.062013388611376286,9712,499.1941
2428,0.04599088430404663,0.04599088430404663,,,0.06629311479628086,9716,499.4278
2429,0.09250248223543167,0.09250248223543167,,,0.07863255590200424,9720,499.6674
2430,0.12884096801280975,0.12884096801280975,,,0.10745740029960871,9724,499.915
2431,0.11832795292139053,0.11832795292139053,,,0.09797444008290768,9728,500.1543
2432,0.07355359941720963,0.07355359941720963,,,0.0865847421810031,9732,500.395
2433,0.04515640810132027,0.04515640810132027,,,0.07754103653132915,9736,500.6313
2434,0.08366499841213226,0.08366499841213226,,,0.0679303826764226,9740,500.867
2435,0.07599000632762909,0.07599000632762909,,,0.07755324803292751,9744,501.1053
2436,0.055466145277023315,0.055466145277023315,,,0.06987547595053911,9748,501.3437
2437,0.09114830195903778,0.09114830195903778,,,0.09327783435583115,9752,501.5759
2438,0.08597798645496368,0.08597798645496368,,,0.07319283485412598,9756,501.8161
2439,0.08987624943256378,0.08987624943256378,,,0.08045785874128342,9760,502.0493
2440,0.0690632238984108,0.0690632238984108,,,0.08111326675862074,9764,502.2909
2441,0.042349085211753845,0.042349085211753845,,,0.07276307139545679,9768,502.5254
2442,0.05377063900232315,0.05377063900232315,,,0.06711930595338345,9772,502.7671
2443,0.08894934505224228,0.08894934505224228,,,0.07186184823513031,9776,503.001
2444,0.1031157374382019,0.1031157374382019,,,0.08171791583299637,9780,503.2422
2445,0.05855255573987961,0.05855255573987961,,,0.06643829308450222,9784,503.4766
2446,0.04789740964770317,0.04789740964770317,,,0.048489538952708244,9788,503.715
2447,0.047885678708553314,0.047885678708553314,,,0.049285163171589375,9792,503.9556
2448,0.046922869980335236,0.046922869980335236,,,0.05426332354545593,9796,504.1908
2449,0.06829053163528442,0.06829053163528442,,,0.05724015273153782,9800,504.4324
2450,0.04812171310186386,0.04812171310186386,,,0.06142157409340143,9804,504.6726
2451,0.05670424550771713,0.05670424550771713,,,0.05419257842004299,9808,504.9084
2452,0.043865859508514404,0.043865859508514404,,,0.04847603291273117,9812,505.1417
2453,0.050458647310733795,0.050458647310733795,,,0.05626124236732721,9816,505.3757
2454,0.08215609937906265,0.08215609937906265,,,0.07793833501636982,9820,505.6149
2455,0.08501200377941132,0.08501200377941132,,,0.07162736169993877,9824,505.8503
2456,0.06511586904525757,0.06511586904525757,,,0.07546282187104225,9828,506.0908
2457,0.06234874203801155,0.06234874203801155,,,0.07908562757074833,9832,506.3382
2458,0.05917388200759888,0.05917388200759888,,,0.06329792831093073,9836,506.5835
2459,0.11582796275615692,0.11582796275615692,,,0.09337252005934715,9840,506.9182
2460,0.09006166458129883,0.09006166458129883,,,0.0957466121762991,9844,507.1587
2461,0.08174140751361847,0.08174140751361847,,,0.08238378819078207,9848,507.4004
2462,0.04855474457144737,0.04855474457144737,,,0.0603103581815958,9852,507.6348
2463,0.059787262231111526,0.059787262231111526,,,0.056256494484841824,9856,507.8737
2464,0.05227324366569519,0.05227324366569519,,,0.05295717343688011,9860,508.1117
2465,0.04280688613653183,0.04280688613653183,,,0.05103003419935703,9864,508.3517
2466,0.05339323356747627,0.05339323356747627,,,0.05512527655810118,9868,508.6556
2467,0.04539600759744644,0.04539600759744644,,,0.05617335345596075,9872,508.9133
2468,0.04399389028549194,0.04399389028549194,,,0.04630112834274769,9876,509.1559
2469,0.04760746285319328,0.04760746285319328,,,0.05601726658642292,9880,509.4007
2470,0.10104431211948395,0.10104431211948395,,,0.06904262956231833,9884,509.6516
2471,0.06546135246753693,0.06546135246753693,,,0.06938479095697403,9888,509.893
2472,0.044074688106775284,0.044074688106775284,,,0.06150097958743572,9892,510.1272
2473,0.05071931332349777,0.05071931332349777,,,0.060349040664732456,9896,510.3675
2474,0.08614606410264969,0.08614606410264969,,,0.06952713150531054,9900,510.5987
2475,0.07266052067279816,0.07266052067279816,,,0.0849748058244586,9904,510.8366
2476,0.06013564020395279,0.06013564020395279,,,0.08868368901312351,9908,511.0758
2477,0.05228356644511223,0.05228356644511223,,,0.08844650909304619,9912,511.3259
2478,0.06979602575302124,0.06979602575302124,,,0.08814678248018026,9916,511.5678
2479,0.16022589802742004,0.16022589802742004,,,0.10942675452679396,9920,511.8158
2480,0.10184645652770996,0.10184645652770996,,,0.06138691492378712,9924,512.0519
2481,0.060755908489227295,0.060755908489227295,,,0.05595937557518482,9928,512.2946
2482,0.0679931491613388,0.0679931491613388,,,0.06186505872756243,9932,512.5347
2483,0.06739705055952072,0.06739705055952072,,,0.06982938200235367,9936,512.7732
2484,0.057139862328767776,0.057139862328767776,,,0.05573973897844553,9940,513.0094
2485,0.045647986233234406,0.045647986233234406,,,0.04940394405275583,9944,513.2458
2486,0.04858063906431198,0.04858063906431198,,,0.05371312145143747,9948,513.4978
2487,0.05014774203300476,0.05014774203300476,,,0.05219572223722935,9952,513.819
2488,0.048019714653491974,0.048019714653491974,,,0.04972502216696739,9956,514.06
2489,0.07372309267520905,0.07372309267520905,,,0.05941653996706009,9960,514.3018
2490,0.05213753506541252,0.05213753506541252,,,0.0545311514288187,9964,514.5395
2491,0.06053050234913826,0.06053050234913826,,,0.06142045650631189,9968,514.7867
2492,0.1045474037528038,0.1045474037528038,,,0.0849832808598876,9972,515.0861
2493,0.08894588053226471,0.08894588053226471,,,0.08663589879870415,9976,515.3308
2494,0.07782207429409027,0.07782207429409027,,,0.06513197999447584,9980,515.5838
2495,0.05136870592832565,0.05136870592832565,,,0.05728526413440704,9984,515.8423
2496,0.06473018229007721,0.06473018229007721,,,0.05721042864024639,9988,516.2429
2497,0.04866824299097061,0.04866824299097061,,,0.04993212502449751,9992,516.5992
2498,0.047194819897413254,0.047194819897413254,,,0.049950458109378815,9996,516.8615
2499,0.043710194528102875,0.043710194528102875,,,0.052024081349372864,10000,517.1296
2500,0.04827778786420822,0.04827778786420822,0.08291731774806976,0.08291731774806976,0.05089172534644604,10004,517.4376
2501,0.04657077044248581,0.04657077044248581,,,0.04977952875196934,10008,517.7348
2502,0.050106536597013474,0.050106536597013474,,,0.05354154948145151,10012,518.0464
2503,0.04670547693967819,0.04670547693967819,,,0.06228499300777912,10016,518.621
2504,0.077606201171875,0.077606201171875,,,0.06787578109651804,10020,518.9445
2505,0.06569739431142807,0.06569739431142807,,,0.06941244937479496,10024,519.2841
2506,0.042949143797159195,0.042949143797159195,,,0.06723629869520664,10028,519.7219
2507,0.06304745376110077,0.06304745376110077,,,0.08631089515984058,10032,520.0909
2508,0.08443790674209595,0.08443790674209595,,,0.06116906646639109,10036,520.7933
2509,0.053707022219896317,0.053707022219896317,,,0.05212324857711792,10040,521.3428
2510,0.054472148418426514,0.054472148418426514,,,0.05524531938135624,10044,521.6498
2511,0.07194259017705917,0.07194259017705917,,,0.06449222471565008,10048,522.3094
2512,0.06499186903238297,0.06499186903238297,,,0.05688334163278341,10052,522.6409
2513,0.04283059760928154,0.04283059760928154,,,0.06044064927846193,10056,523.1067
2514,0.040920134633779526,0.040920134633779526,,,0.06433979608118534,10060,523.7132
2515,0.05361107736825943,0.05361107736825943,,,0.05439682863652706,10064,524.004
2516,0.062241531908512115,0.062241531908512115,,,0.05906603578478098,10068,524.6282
2517,0.05909832566976547,0.05909832566976547,,,0.062330903485417366,10072,525.0515
2518,0.041783180087804794,0.041783180087804794,,,0.06538568995893002,10076,525.3301
2519,0.048814672976732254,0.048814672976732254,,,0.06750774942338467,10080,525.6282
2520,0.06506574153900146,0.06506574153900146,,,0.06956773437559605,10084,525.9308
2521,0.10658812522888184,0.10658812522888184,,,0.06314489524811506,10088,526.2345
2522,0.050018560141325,0.050018560141325,,,0.05347237270325422,10092,526.5286
2523,0.054505605250597,0.054505605250597,,,0.05532493628561497,10096,526.7919
2524,0.05063750222325325,0.05063750222325325,,,0.049525311216712,10100,527.1802
2525,0.04963541403412819,0.04963541403412819,,,0.05074817128479481,10104,527.524
2526,0.052479762583971024,0.052479762583971024,,,0.06131174508482218,10108,527.8032
2527,0.05482674390077591,0.05482674390077591,,,0.06001177150756121,10112,528.0979
2528,0.06951965391635895,0.06951965391635895,,,0.06680390983819962,10116,528.3541
2529,0.05859282612800598,0.05859282612800598,,,0.05317969247698784,10120,528.6149
2530,0.07283510267734528,0.07283510267734528,,,0.06469847168773413,10124,528.9509
2531,0.047272127121686935,0.047272127121686935,,,0.05321712978184223,10128,529.2163
2532,0.0681259036064148,0.0681259036064148,,,0.06095908395946026,10132,529.481
2533,0.09460632503032684,0.09460632503032684,,,0.08584408089518547,10136,529.7336
2534,0.043263453990221024,0.043263453990221024,,,0.09879179019480944,10140,529.9913
2535,0.11643673479557037,0.11643673479557037,,,0.11401285044848919,10144,530.2432
2536,0.23411020636558533,0.23411020636558533,,,0.17149041593074799,10148,530.4929
2537,0.1573416292667389,0.1573416292667389,,,0.11886072903871536,10152,530.7654
2538,0.07853155583143234,0.07853155583143234,,,0.08816530182957649,10156,531.0224
2539,0.046827685087919235,0.046827685087919235,,,0.09229655843228102,10160,531.2698
2540,0.16778293251991272,0.16778293251991272,,,0.1102448869496584,10164,531.5106
2541,0.16605381667613983,0.16605381667613983,,,0.1570444405078888,10168,531.7528
2542,0.06249021738767624,0.06249021738767624,,,0.13408551551401615,10172,531.9971
2543,0.20670172572135925,0.20670172572135925,,,0.13793701492249966,10176,532.2589
2544,0.08912868052721024,0.08912868052721024,,,0.0976832490414381,10180,532.5274
2545,0.10051791369915009,0.10051791369915009,,,0.11542388889938593,10184,532.7978
2546,0.17635834217071533,0.17635834217071533,,,0.12691018171608448,10188,533.0555
2547,0.07768493890762329,0.07768493890762329,,,0.11561342608183622,10192,533.3353
2548,0.08166731894016266,0.08166731894016266,,,0.0860730828717351,10196,533.5874
2549,0.15653648972511292,0.15653648972511292,,,0.12772037088871002,10200,533.8451
2550,0.05801185220479965,0.05801185220479965,,,0.08842452429234982,10204,534.0977
2551,0.07696998864412308,0.07696998864412308,,,0.06725359801203012,10208,534.3604
2552,0.05267302319407463,0.05267302319407463,,,0.049041205085814,10212,534.6291
2553,0.05364978313446045,0.05364978313446045,,,0.050247037783265114,10216,534.9137
2554,0.04850853979587555,0.04850853979587555,,,0.04978335276246071,10220,535.1822
2555,0.04511173442006111,0.04511173442006111,,,0.04732078034430742,10224,535.4768
2556,0.04650234058499336,0.04650234058499336,,,0.04915773682296276,10228,535.7581
2557,0.049480587244033813,0.049480587244033813,,,0.05964939575642347,10232,536.0203
2558,0.058806855231523514,0.058806855231523514,,,0.06019459571689367,10236,536.2865
2559,0.06403131783008575,0.06403131783008575,,,0.06001350283622742,10240,536.5439
2560,0.054550349712371826,0.054550349712371826,,,0.05548568069934845,10244,536.7937
2561,0.05516781657934189,0.05516781657934189,,,0.056259590201079845,10248,537.0429
2562,0.0507773756980896,0.0507773756980896,,,0.05534555949270725,10252,537.3133
2563,0.0435456857085228,0.0435456857085228,,,0.06039361096918583,10256,537.569
2564,0.059354670345783234,0.059354670345783234,,,0.058355928398668766,10260,537.8171
2565,0.06399784237146378,0.06399784237146378,,,0.0643789041787386,10264,538.08
2566,0.05259232595562935,0.05259232595562935,,,0.05806344747543335,10268,538.3963
2567,0.0588386170566082,0.0588386170566082,,,0.06743615586310625,10272,538.6758
2568,0.09726279973983765,0.09726279973983765,,,0.0803061630576849,10276,538.9614
2569,0.09005887806415558,0.09005887806415558,,,0.08693718537688255,10280,539.2204
2570,0.04461359232664108,0.04461359232664108,,,0.07110561896115541,10284,539.649
2571,0.12191780656576157,0.12191780656576157,,,0.10609796270728111,10288,539.9118
2572,0.12104041874408722,0.12104041874408722,,,0.11806190479546785,10292,540.166
2573,0.050623200833797455,0.050623200833797455,,,0.09961838461458683,10296,540.4165
2574,0.1857225000858307,0.1857225000858307,,,0.10375848039984703,10300,540.6637
2575,0.0700668916106224,0.0700668916106224,,,0.10044614784419537,10304,540.9112
2576,0.04352248087525368,0.04352248087525368,,,0.0939999483525753,10308,541.1698
2577,0.08632565289735794,0.08632565289735794,,,0.07239114958792925,10312,541.4275
2578,0.09456095099449158,0.09456095099449158,,,0.07944463659077883,10316,541.6792
2579,0.051875703036785126,0.051875703036785126,,,0.07041932735592127,10320,541.9285
2580,0.10268445312976837,0.10268445312976837,,,0.07435005903244019,10324,542.1826
2581,0.07348772138357162,0.07348772138357162,,,0.06831446010619402,10328,542.5445
2582,0.041856106370687485,0.041856106370687485,,,0.07126539293676615,10332,542.8006
2583,0.04172099754214287,0.04172099754214287,,,0.04939068295061588,10336,543.0499
2584,0.05450255423784256,0.05450255423784256,,,0.0516093410551548,10340,543.305
2585,0.06390105187892914,0.06390105187892914,,,0.06570261344313622,10344,543.5527
2586,0.04480893909931183,0.04480893909931183,,,0.08022516127675772,10348,543.7985
2587,0.05486638471484184,0.05486638471484184,,,0.0713600954040885,10352,544.0524
2588,0.10726151615381241,0.10726151615381241,,,0.061180620454251766,10356,544.299
2589,0.05636007711291313,0.05636007711291313,,,0.06918102316558361,10360,544.5461
2590,0.04548129439353943,0.04548129439353943,,,0.07623662427067757,10364,544.787
2591,0.06508131325244904,0.06508131325244904,,,0.05900080036371946,10368,545.0275
2592,0.05077580735087395,0.05077580735087395,,,0.04894530680030584,10372,545.2741
2593,0.040841877460479736,0.040841877460479736,,,0.04777940921485424,10376,545.518
2594,0.061277665197849274,0.061277665197849274,,,0.04986204952001572,10380,545.7568
2595,0.05046101659536362,0.05046101659536362,,,0.04804308991879225,10384,545.9982
2596,0.055637557059526443,0.055637557059526443,,,0.05998061504215002,10388,546.2404
2597,0.058301426470279694,0.058301426470279694,,,0.06953325308859348,10392,546.4803
2598,0.04155834764242172,0.04155834764242172,,,0.0663286168128252,10396,546.7224
2599,0.07311006635427475,0.07311006635427475,,,0.06322873197495937,10400,546.9882
2600,0.05565439537167549,0.05565439537167549,0.09995745122432709,0.09995745122432709,0.057678124867379665,10404,547.2715
2601,0.06218714639544487,0.06218714639544487,,,0.054570574313402176,10408,547.5355
2602,0.048244692385196686,0.048244692385196686,,,0.048818401992321014,10412,547.7946
2603,0.051478587090969086,0.051478587090969086,,,0.05087574012577534,10416,548.0512
2604,0.04655187577009201,0.04655187577009201,,,0.06490040523931384,10420,548.312
2605,0.0676250010728836,0.0676250010728836,,,0.06624278053641319,10424,548.5665
2606,0.0817304253578186,0.0817304253578186,,,0.07422352023422718,10428,548.8136
2607,0.07391862571239471,0.07391862571239471,,,0.07090923376381397,10432,549.0599
2608,0.07888029515743256,0.07888029515743256,,,0.07648072764277458,10436,549.3029
2609,0.08154460787773132,0.08154460787773132,,,0.06444610189646482,10440,549.5505
2610,0.044779252260923386,0.044779252260923386,,,0.046021328307688236,10444,549.7868
2611,0.06726255267858505,0.06726255267858505,,,0.06397358886897564,10448,550.0275
2612,0.08247523009777069,0.08247523009777069,,,0.08166474290192127,10452,550.2704
2613,0.05872185155749321,0.05872185155749321,,,0.06077381502836943,10456,550.5138
2614,0.05413137748837471,0.05413137748837471,,,0.06143413484096527,10460,550.7733
2615,0.04435981065034866,0.04435981065034866,,,0.05367710627615452,10464,551.0119
2616,0.06175694614648819,0.06175694614648819,,,0.05176932271569967,10468,551.2709
2617,0.048295170068740845,0.048295170068740845,,,0.05677569005638361,10472,551.5151
2618,0.10023133456707001,0.10023133456707001,,,0.0649846876040101,10476,551.8051
2619,0.04848262295126915,0.04848262295126915,,,0.047298625111579895,10480,552.064
2620,0.047525204718112946,0.047525204718112946,,,0.045539180748164654,10484,552.318
2621,0.04402793198823929,0.04402793198823929,,,0.044919188134372234,10488,552.5662
2622,0.04709215089678764,0.04709215089678764,,,0.0441375644877553,10492,552.8104
2623,0.05179670453071594,0.05179670453071594,,,0.046720175072550774,10496,553.0526
2624,0.05416908860206604,0.05416908860206604,,,0.06738924607634544,10500,553.2947
2625,0.06028665229678154,0.06028665229678154,,,0.054502141661942005,10504,553.5359
2626,0.04450305551290512,0.04450305551290512,,,0.0448102131485939,10508,553.7749
2627,0.04638730734586716,0.04638730734586716,,,0.04281046986579895,10512,554.018
2628,0.040324658155441284,0.040324658155441284,,,0.041817170567810535,10516,554.2614
2629,0.04434183984994888,0.04434183984994888,,,0.04603694565594196,10520,554.5362
2630,0.046038273721933365,0.046038273721933365,,,0.04597615543752909,10524,554.7884
2631,0.04076909273862839,0.04076909273862839,,,0.04243001900613308,10528,555.0404
2632,0.04712303727865219,0.04712303727865219,,,0.050278427079319954,10532,555.2923
2633,0.04453032836318016,0.04453032836318016,,,0.04898116458207369,10536,555.5344
2634,0.04112916812300682,0.04112916812300682,,,0.05062457639724016,10540,555.7861
2635,0.05026751011610031,0.05026751011610031,,,0.05079652927815914,10544,556.0306
2636,0.06535106152296066,0.06535106152296066,,,0.05499549210071564,10548,556.2771
2637,0.04080013558268547,0.04080013558268547,,,0.05535778682678938,10552,556.5258
2638,0.04505526274442673,0.04505526274442673,,,0.04915026016533375,10556,556.7728
2639,0.0741070955991745,0.0741070955991745,,,0.050737204030156136,10560,557.0157
2640,0.04581759124994278,0.04581759124994278,,,0.049803126603364944,10564,557.2623
2641,0.04959724098443985,0.04959724098443985,,,0.04568351153284311,10568,557.5128
2642,0.05770798772573471,0.05770798772573471,,,0.059468976221978664,10572,557.8525
2643,0.0672011747956276,0.0672011747956276,,,0.06632501538842916,10576,558.0966
2644,0.04683087393641472,0.04683087393641472,,,0.056668270379304886,10580,558.3392
2645,0.0591927170753479,0.0591927170753479,,,0.056420132517814636,10584,558.5839
2646,0.03968434780836105,0.03968434780836105,,,0.04513583891093731,10588,558.8489
2647,0.0431266613304615,0.0431266613304615,,,0.04465011600404978,10592,559.1061
2648,0.05011392757296562,0.05011392757296562,,,0.04502709396183491,10596,559.3516
2649,0.046656347811222076,0.046656347811222076,,,0.049445866607129574,10600,559.5953
2650,0.04098758473992348,0.04098758473992348,,,0.04811545321717858,10604,559.8381
2651,0.04403658211231232,0.04403658211231232,,,0.05312168039381504,10608,560.1092
2652,0.046617258340120316,0.046617258340120316,,,0.0468227518722415,10612,560.3851
2653,0.06262139976024628,0.06262139976024628,,,0.06636226456612349,10616,560.6367
2654,0.05001514032483101,0.05001514032483101,,,0.06173167936503887,10620,560.8817
2655,0.05097183585166931,0.05097183585166931,,,0.05390101671218872,10624,561.1303
2656,0.06128627061843872,0.06128627061843872,,,0.05351309198886156,10628,561.3773
2657,0.06096645072102547,0.06096645072102547,,,0.0572368623688817,10632,561.6175
2658,0.045028023421764374,0.045028023421764374,,,0.04550564521923661,10636,561.8568
2659,0.04797897860407829,0.04797897860407829,,,0.05159188248217106,10640,562.1028
2660,0.048379309475421906,0.048379309475421906,,,0.05832011345773935,10644,562.347
2661,0.05259174108505249,0.05259174108505249,,,0.05989769008010626,10648,562.5882
2662,0.050578467547893524,0.050578467547893524,,,0.05837882589548826,10652,562.8688
2663,0.09337170422077179,0.09337170422077179,,,0.0688807014375925,10656,563.1108
2664,0.06539734452962875,0.06539734452962875,,,0.05692043900489807,10660,563.3631
2665,0.04572226479649544,0.04572226479649544,,,0.052848550491034985,10664,563.6131
2666,0.045194752514362335,0.045194752514362335,,,0.05340933706611395,10668,563.8644
2667,0.056586600840091705,0.056586600840091705,,,0.046067836694419384,10672,564.1124
2668,0.0489722415804863,0.0489722415804863,,,0.04658301640301943,10676,564.3628
2669,0.04270106181502342,0.04270106181502342,,,0.04376667272299528,10680,564.6042
2670,0.05480397865176201,0.05480397865176201,,,0.05439066793769598,10684,564.8448
2671,0.04061973839998245,0.04061973839998245,,,0.04578285198658705,10688,565.1054
2672,0.04200294613838196,0.04200294613838196,,,0.04714175593107939,10692,565.3687
2673,0.06118175387382507,0.06118175387382507,,,0.059027393348515034,10696,565.6328
2674,0.04724600166082382,0.04724600166082382,,,0.04816106613725424,10700,565.8897
2675,0.04426349699497223,0.04426349699497223,,,0.050324030220508575,10704,566.1325
2676,0.043537627905607224,0.043537627905607224,,,0.04441060405224562,10708,566.3742
2677,0.04547650367021561,0.04547650367021561,,,0.04426553752273321,10712,566.6146
2678,0.04833747074007988,0.04833747074007988,,,0.04969598911702633,10716,566.8586
2679,0.06067614629864693,0.06067614629864693,,,0.056078205816447735,10720,567.1036
2680,0.06288747489452362,0.06288747489452362,,,0.05534772668033838,10724,567.3483
2681,0.059407949447631836,0.059407949447631836,,,0.053469490725547075,10728,567.5934
2682,0.05905436351895332,0.05905436351895332,,,0.05338985472917557,10732,567.8352
2683,0.04833974689245224,0.04833974689245224,,,0.04870224930346012,10736,568.079
2684,0.039815329015254974,0.039815329015254974,,,0.04820637498050928,10740,568.3184
2685,0.05916600674390793,0.05916600674390793,,,0.04754401184618473,10744,568.5557
2686,0.043782077729701996,0.043782077729701996,,,0.04865690879523754,10748,568.7915
2687,0.06996545940637589,0.06996545940637589,,,0.06329185608774424,10752,569.0293
2688,0.06428391486406326,0.06428391486406326,,,0.06995410472154617,10756,569.2768
2689,0.04493625834584236,0.04493625834584236,,,0.05753433424979448,10760,569.5313
2690,0.06185341626405716,0.06185341626405716,,,0.06306125409901142,10764,569.7793
2691,0.061045318841934204,0.061045318841934204,,,0.0506533132866025,10768,570.023
2692,0.04622753709554672,0.04622753709554672,,,0.04406077601015568,10772,570.275
2693,0.06792150437831879,0.06792150437831879,,,0.061697290278971195,10776,570.5291
2694,0.07216863334178925,0.07216863334178925,,,0.05678025912493467,10780,570.7718
2695,0.04346345737576485,0.04346345737576485,,,0.048599155619740486,10784,571.0137
2696,0.06627863645553589,0.06627863645553589,,,0.05221588257700205,10788,571.258
2697,0.058292098343372345,0.058292098343372345,,,0.04694772232323885,10792,571.4997
2698,0.04565773159265518,0.04565773159265518,,,0.047161271795630455,10796,571.7635
2699,0.05483199283480644,0.05483199283480644,,,0.05229055043309927,10800,572.0202
2700,0.04335477575659752,0.04335477575659752,0.08291095495223999,0.08291095495223999,0.04215829540044069,10804,572.2823
2701,0.046303264796733856,0.046303264796733856,,,0.05078939441591501,10808,572.5263
2702,0.05362532287836075,0.05362532287836075,,,0.05941176787018776,10812,572.7663
2703,0.040843017399311066,0.040843017399311066,,,0.049154702574014664,10816,573.0105
2704,0.03964178264141083,0.03964178264141083,,,0.04968685656785965,10820,573.2556
2705,0.054217446595430374,0.054217446595430374,,,0.059455856680870056,10824,573.4991
2706,0.07680127769708633,0.07680127769708633,,,0.061898961663246155,10828,573.7432
2707,0.05559569597244263,0.05559569597244263,,,0.06442756857722998,10832,573.9802
2708,0.12104485183954239,0.12104485183954239,,,0.08696973416954279,10836,574.234
2709,0.11605243384838104,0.11605243384838104,,,0.10166778229176998,10840,574.4788
2710,0.0697767585515976,0.0697767585515976,,,0.09434916637837887,10844,574.7205
2711,0.050410907715559006,0.050410907715559006,,,0.07815110217779875,10848,574.9627
2712,0.07276736199855804,0.07276736199855804,,,0.06662354711443186,10852,575.2065
2713,0.05187389999628067,0.05187389999628067,,,0.05901528708636761,10856,575.4698
2714,0.05591987445950508,0.05591987445950508,,,0.04774993285536766,10860,575.7117
2715,0.05287201330065727,0.05287201330065727,,,0.05232397746294737,10864,575.9526
2716,0.04852140694856644,0.04852140694856644,,,0.050207377411425114,10868,576.195
2717,0.05010775476694107,0.05010775476694107,,,0.0470874710008502,10872,576.4369
2718,0.05435776710510254,0.05435776710510254,,,0.05253476835787296,10876,576.6809
2719,0.04437758028507233,0.04437758028507233,,,0.04581054765731096,10880,576.9188
2720,0.044351376593112946,0.044351376593112946,,,0.052473632618784904,10884,577.1665
2721,0.0515204481780529,0.0515204481780529,,,0.05286032147705555,10888,577.416
2722,0.039707768708467484,0.039707768708467484,,,0.05148370657116175,10892,577.6595
2723,0.05521693080663681,0.05521693080663681,,,0.05332003906369209,10896,577.9166
2724,0.049884945154190063,0.049884945154190063,,,0.05567843001335859,10900,578.1778
2725,0.05587323382496834,0.05587323382496834,,,0.06203984469175339,10904,578.4388
2726,0.05603392794728279,0.05603392794728279,,,0.05062010232359171,10908,578.694
2727,0.04986187443137169,0.04986187443137169,,,0.04943540692329407,10912,578.9354
2728,0.06682424247264862,0.06682424247264862,,,0.06773107964545488,10916,579.1752
2729,0.04372929781675339,0.04372929781675339,,,0.08072479907423258,10920,579.4106
2730,0.07846678793430328,0.07846678793430328,,,0.0805518738925457,10924,579.6491
2731,0.08482613414525986,0.08482613414525986,,,0.11749142408370972,10928,579.898
2732,0.09682680666446686,0.09682680666446686,,,0.0740308752283454,10932,580.1483
2733,0.10807056725025177,0.10807056725025177,,,0.08228003792464733,10936,580.4069
2734,0.1234377846121788,0.1234377846121788,,,0.12291273660957813,10940,580.6869
2735,0.08327867090702057,0.08327867090702057,,,0.12281729653477669,10944,580.9395
2736,0.04349276423454285,0.04349276423454285,,,0.07313289493322372,10948,581.1916
2737,0.07695275545120239,0.07695275545120239,,,0.061398789286613464,10952,581.4431
2738,0.06351860612630844,0.06351860612630844,,,0.05467274319380522,10956,581.6902
2739,0.052210308611392975,0.052210308611392975,,,0.047874072566628456,10960,581.9559
2740,0.05808696895837784,0.05808696895837784,,,0.05340065248310566,10964,582.1931
2741,0.05034816265106201,0.05034816265106201,,,0.04983619600534439,10968,582.436
2742,0.04350411146879196,0.04350411146879196,,,0.06267797667533159,10972,582.6762
2743,0.040248408913612366,0.040248408913612366,,,0.061827861703932285,10976,582.9273
2744,0.05162891000509262,0.05162891000509262,,,0.05660428665578365,10980,583.1723
2745,0.057239554822444916,0.057239554822444916,,,0.05962282419204712,10984,583.4221
2746,0.07695146650075912,0.07695146650075912,,,0.08557584881782532,10988,583.6651
2747,0.1216849833726883,0.1216849833726883,,,0.09318385925143957,10992,583.9078
2748,0.04956214502453804,0.04956214502453804,,,0.06286096666008234,10996,584.1469
2749,0.04833409562706947,0.04833409562706947,,,0.061994374729692936,11000,584.3953
2750,0.0741228312253952,0.0741228312253952,,,0.06666437210515141,11004,584.6401
2751,0.06682759523391724,0.06682759523391724,,,0.04670160263776779,11008,584.88
2752,0.04288676008582115,0.04288676008582115,,,0.0486390208825469,11012,585.1209
2753,0.04243993014097214,0.04243993014097214,,,0.049469773191958666,11016,585.4606
2754,0.03976823017001152,0.03976823017001152,,,0.04547382052987814,11020,585.702
2755,0.042009495198726654,0.042009495198726654,,,0.044632128439843655,11024,585.9448
2756,0.04074805602431297,0.04074805602431297,,,0.047702355310320854,11028,586.1855
2757,0.04405410215258598,0.04405410215258598,,,0.04602473042905331,11032,586.4291
2758,0.04425787180662155,0.04425787180662155,,,0.04523036442697048,11036,586.7074
2759,0.050751931965351105,0.050751931965351105,,,0.054312185384333134,11040,586.9693
2760,0.06591840088367462,0.06591840088367462,,,0.04829556867480278,11044,587.2323
2761,0.04111345484852791,0.04111345484852791,,,0.048701558262109756,11048,587.4953
2762,0.05512533336877823,0.05512533336877823,,,0.05248560197651386,11052,587.7397
2763,0.0398564413189888,0.0398564413189888,,,0.049327949061989784,11056,587.9836
2764,0.04855530709028244,0.04855530709028244,,,0.0432737497612834,11060,588.2336
